flop_category,hand_category,boards_present,active_combos,reach_sum,mean_fold_frequency,mean_call_frequency,mean_raise_frequency,policy,mean_local_loss_bb,max_combo_loss_bb
A[J-T][4-2],Gutshot,6,360,16576.78262,0.0848795111111111,0.5645888138888888,0.35053168055555556,C/R,0.0037247938152770894,0.09015463897599982
A[J-T][4-2],Third pair,6,96,4450.623746,0.3468164492063492,0.42249077500000004,0.23069279206349205,C/F,0.1432747353364439,0.323519420608
A[J-T][4-2],Air,6,712,44031.573249999936,1.0,0.0,0.0,F,0.0,0.0
A[J-T][4-2],Top pair,6,324,17878.660080000016,0.0,0.9329946080246914,0.0670053950617284,C,7.91992149212591e-05,0.05301581141999989
A[J-T][4-2],Two pair+,6,102,6587.330399999999,0.0,0.25592850000000006,0.7440714705882354,R,0.009370310540388548,0.23576999999999942
A[J-T][4-2],Weak pair,6,234,20534.072,1.0,0.0,0.0,F,0.0,0.0
A[J-T][4-2],Second pair,6,306,11707.998439999994,0.2040523461988304,0.6951421035087719,0.10080552670565303,C,0.004122249328390679,0.06369692445120001
A[J-T][9-5],Underpair,5,30,1711.7011,0.42028790000000005,0.5756996666666666,0.004012366666666667,C/F,0.002313747035390314,0.017155433532199997
A[J-T][4-2],Underpair,3,18,904.2975,0.35487722222222223,0.6451227777777778,0.0,C/F,0.00043186770800698177,0.0027784175674999993
A[9-7]x,Low pocket pair,15,276,25246.740500000007,0.9703364685185186,0.02966353148148148,0.0,F,0.0002180830068998277,0.008619342688799998
A[9-7]x,Air,18,3164,144332.78041999988,0.9664713095004124,0.032859058788711225,0.000669632996064693,F,0.0007124157679993647,0.417464
A[9-7]x,Top pair,18,1134,61436.10733000002,0.0,0.9594962680776017,0.04050373456790124,C,2.1685057053562205e-05,0.023911369440000385
A[9-7]x,Gutshot,18,400,19005.821500000013,0.005454250578703704,0.4773163743441358,0.5172293672839505,R/C,0.0065947013412294125,0.35640325
A[9-7]x,Third pair,18,354,17987.798139999988,0.026209756613756616,0.8755835671516754,0.0982066776234568,C,0.0019027837504052576,0.18961509999999998
A[9-7]x,Second pair,18,480,27194.966579999986,0.0037799765873015876,0.7279371775232483,0.268282844368286,C,0.0033248089191030917,0.13074752671200002
A[9-7]x,OESD,10,108,5569.344179999998,0.0,0.16971966249999998,0.8302803458333333,R,0.0013184769781985654,0.02448254839999997
A[9-7]x,Two pair+,18,199,12437.697710000004,0.0,0.3298764527777778,0.6701235407407408,R,0.0067258797533852974,0.12441000000000031
A[9-7]x,Underpair,18,312,19700.33099999999,0.05228054398148149,0.940519226080247,0.007200225308641974,C,0.00014605822478499332,0.013208370704999996
A[9-7]x,Weak pair,15,276,23260.862800000003,0.8149528609259261,0.18492879740740742,0.00011832499999999999,F,0.004757133135589121,0.0300667038258
A[6-2]x,Low pocket pair,6,60,4207.665400000001,0.4797757361111111,0.5020634305555556,0.01816083333333333,C/F,0.12644982100721597,0.37317207908899996
A[6-2]x,Gutshot,10,212,5907.011910000003,0.0026320377083333332,0.5607002602083332,0.43666771145833333,C/R,0.014458833039228625,0.16476458170000044
A[6-2]x,Third pair,10,135,4220.150939999999,0.0017629708333333333,0.6897828222222222,0.3084542069444445,C,0.004815228916936454,0.3101761565999997
A[6-2]x,Air,10,1888,69976.14189000001,0.9702801072908616,0.02868978812401988,0.0010301030754189973,F,0.0007140920637578935,0.409317
A[6-2]x,Top pair,10,630,25292.824146000006,0.0,0.9446549238095239,0.05534507301587303,C,4.7352459628309917e-05,0.007713548640000312
A[6-2]x,OESD,6,48,1650.6818999999998,0.0,0.08208620138888889,0.9179137986111111,R,0.0015864959104589086,0.016189690399999533
A[6-2]x,Second pair,10,219,7870.734969999997,1.2916666666666667e-06,0.6291580083333332,0.37084071527777773,C/R,0.018094272513931305,0.2112571
A[6-2]x,Two pair+,10,137,4096.692765000001,0.0,0.2473620860714286,0.7526379289285714,R,0.006617518596252281,0.2956194087600011
A[6-2]x,Underpair,10,360,20029.19999999999,0.06192332242063492,0.8950551400595238,0.04302151569444444,C,0.0019967706127814763,0.0433834638917
A[6-2]x,Weak pair,6,60,3885.0198999999993,0.40249778703703704,0.5088835462962963,0.08861869444444444,C/F,0.13172109138551696,0.482483685862
BBB,Low pocket pair,4,198,27458.2248,0.9722222222222222,0.011059541666666665,0.01671823611111111,F,0.029293434945611197,1.43662513835
BBB,Air,4,224,21782.120399999993,1.0,0.0,0.0,F,0.0,0.0
BBB,Top pair,4,177,14514.736320000004,0.13303223412698412,0.835339838888889,0.03162792698412698,C,0.0026676212655603205,0.0575218
BBB,Gutshot,4,176,17621.669100000003,0.8936508948863637,0.06023529356060606,0.04611381676136364,F,0.0016067334849943003,0.0189550345706
BBB,Second pair,4,150,12134.164400000001,0.21747311634199135,0.7326230411255411,0.04990383658008658,C,0.03555042594718134,0.4920292
BBB,OESD,4,96,9954.241699999997,0.15038697321428568,0.40690749553571426,0.44270556919642856,R/C,0.0943918035872751,0.90281985
BBB,Third pair,4,168,11802.493589999996,0.39071914040404043,0.5040346964646465,0.1052461515151515,C/F,0.21879460498982253,0.8567878629699999
BBB,Two pair+,4,218,15916.667239999995,0.0,0.6463131910012173,0.3536867995648204,C/R,0.005254232913684448,0.1353200000000001
BBB,Weak pair,1,6,388.35949999999997,0.0,0.5054784999999999,0.4945215,C/R,0.001096513631708214,0.004668455609999711
BBx,Low pocket pair,41,966,122947.16200000003,1.0,0.0,0.0,F,0.0,0.0
BBx,Air,47,4776,405586.76639999927,1.0,0.0,0.0,F,0.0,0.0
BBx,Top pair,47,2433,166766.23882000017,1.5652482269503543e-05,0.8725419561727293,0.12744238960208193,C,0.0007831978359021418,0.22443000000000027
BBx,Second pair,47,2376,145684.9191800002,0.03021505778129095,0.8595968880266652,0.11018805137698234,C,0.0013700697789088521,0.2466541
BBx,Third pair,47,1023,87076.6808,0.19420475449172567,0.6031534515647867,0.20264178837386018,C/R,0.041823765410490606,0.59586185
BBx,Gutshot,47,2188,168631.17663999996,0.2687828357071121,0.5242845192901958,0.20693264658581673,C/F,0.14861795918831447,1.0291396956
BBx,Two pair+,47,958,68738.79171,0.0,0.16946582958009898,0.8305341813166871,R,0.0016648093948391572,0.22216000000000022
BBx,Weak pair,45,1200,137810.24830000015,0.7986600029482658,0.17086598365667258,0.030474020370370367,F,0.02375359851647505,1.8304510465
BBx,OESD,46,1040,61558.36431999998,0.002745103002070394,0.47039889172489646,0.5268560091679607,R/C,0.005048313962081622,0.37249655000000004
BBx,Underpair,16,96,6508.735400000001,8.541666666666667e-07,0.9635196354166667,0.0364795,C,1.2220193246033624e-05,0.0008475250000000046
K/Qx con,Low pocket pair,12,252,26574.79809999999,0.9182400972222222,0.08174463703703704,1.5259259259259258e-05,F,0.0009761420434941531,0.030463236903000002
K/Qx con,Air,14,2368,132737.24387000003,0.8397307782422226,0.15009958066345133,0.010169644719562877,F,0.023406317993823925,1.32776
K/Qx con,Top pair,14,870,42951.773189999985,0.0,0.8658827906307975,0.13411720709647496,C,0.0005049535298633705,0.16032454877999952
K/Qx con,Gutshot,14,388,20930.59190000001,0.015972219454887214,0.43518407162437345,0.5488437318817879,R/C,0.005467127201402663,0.37508369999999996
K/Qx con,Third pair,14,270,18154.28102999999,0.0,0.8085826979591838,0.19141729727891152,C,0.0015255760133044227,0.0227177499499998
K/Qx con,Second pair,14,309,20065.746479999998,0.0,0.7878531126700681,0.21214688358843534,C,0.003456913814778073,0.1276
K/Qx con,OESD,14,180,10312.212320000004,0.0,0.18692769345238097,0.8130723095238095,R,0.00016720634906681325,0.013519567950000066
K/Qx con,Two pair+,14,178,13094.679409999995,0.0,0.2366633227040816,0.7633366951530612,R,0.002236617726273717,0.05697765080000039
K/Qx con,Underpair,14,420,31992.309999999998,0.016009386692176872,0.972428824787415,0.011561796853741497,C,0.0004236137722333895,0.019583315544000002
K/Qx dis,Low pocket pair,30,420,48401.571100000016,0.9551725092592592,0.04482749074074074,0.0,F,0.00022221546964204495,0.009793142134599999
K/Qx dis,Air,42,7408,497285.2204499987,0.8324276473030207,0.1508979738669336,0.016674378710882592,F,0.023254686175024415,1.47989
K/Qx dis,Top pair,42,2616,152165.97556000005,0.0,0.8686830638888892,0.13131693499622069,C,0.00048691707334893637,0.27235000000000015
K/Qx dis,Third pair,42,747,53182.16244999995,0.0,0.784915806500378,0.21508418961640208,C,0.002307279760339727,0.16016743728000016
K/Qx dis,Gutshot,38,1124,68409.5475099999,0.0035897231443994594,0.4161030991206984,0.5803071772836538,R/C,0.005074008436423149,0.2933133
K/Qx dis,Second pair,42,1092,83484.21770999998,1.8518518518518518e-08,0.7623885101081681,0.23761147059168794,C,0.0012462127316216795,0.05036202599999982
K/Qx dis,OESD,26,260,16211.442989999998,0.0,0.23022171474358977,0.7697782788461537,R,0.0008573917148241956,0.010116281599999865
K/Qx dis,Two pair+,42,446,41206.70499999997,0.0,0.17597872321428573,0.8240212730158731,R,0.0016335730451610103,0.07680000000000006
K/Qx dis,Weak pair,42,672,80374.97170000008,0.42438098902116406,0.5756162885582011,2.7142857142857136e-06,C/F,0.0064527283789055,0.0587975
K/Qx dis,Underpair,42,924,76094.55199999997,0.0022534315381708236,0.9899783847505672,0.007768180867346938,C,6.178989464655096e-05,0.012094223850000002
[J-8]x con,Low pocket pair,22,444,43434.64126,0.7301181094155843,0.2694729788419913,0.0004088969696969697,F,0.05064105029100716,1.4287334919499999
[J-8]x con,Air,26,3966,234418.816042,0.8032609400900325,0.17651887244522843,0.02022018750519592,F,0.02823236961276679,1.50181
[J-8]x con,Gutshot,26,978,50622.523558000044,0.12187601665487292,0.31868309868931355,0.5594408806728841,R/C,0.12663518544393912,1.53056775
[J-8]x con,OESD,26,488,27182.83789000002,0.014792684583202117,0.22966373523522732,0.7555435767991434,R,0.028732546733499453,0.8564940999999999
[J-8]x con,Third pair,26,528,33607.148050000025,0.020697905677655684,0.8497456771164023,0.1295564138583639,C,0.0040594703606876646,0.3693092
[J-8]x con,Second pair,26,600,38142.98855999997,0.014202956043956046,0.808864018645706,0.17693302163715913,C,0.002264198509539816,0.2699659
[J-8]x con,Two pair+,26,527,31201.237611000022,0.0,0.29894857482383164,0.7010514296858369,R,0.012137612610632752,0.3030799999999999
[J-8]x con,Top pair,26,1194,60506.00333999992,5.5907610907610904e-06,0.7646274883061454,0.23536691895451384,C,0.000801552056146348,0.22463999999999978
[J-8]x con,Underpair,22,444,41177.16530000003,0.001862681565656565,0.9171847716630591,0.08095254487734488,C,7.381329918003702e-05,0.0030367994569999723
[J-8]x dis,Low pocket pair,46,600,61364.00519999999,0.9074186385869565,0.09236888013285022,0.0002124975845410628,F,0.00370660748580712,0.42352674856100003
[J-8]x dis,Air,67,10993,709295.9449699989,0.7809402580618838,0.19421942736894868,0.024840315756350245,F,0.03098822579392562,1.42027
[J-8]x dis,Third pair,67,1269,81977.13431000014,6.218905472636815e-10,0.9054093124378109,0.09459068159401406,C,0.00041512602044103594,0.021676782890000013
[J-8]x dis,Gutshot,67,2321,135677.0030140001,0.03065855097224537,0.3523011858971816,0.6170402542930777,R/C,0.017997598887968168,1.37082215
[J-8]x dis,OESD,63,1004,54618.017308999995,0.0,0.31963170395807894,0.6803682963319088,R,0.0020803849815231802,0.017004320160000218
[J-8]x dis,Second pair,67,1671,122677.33164000003,0.0,0.7941352225057973,0.2058647796841909,C,0.0006193090428982364,0.03538161936000002
[J-8]x dis,Two pair+,67,905,68786.83858000001,0.0,0.21498787250458679,0.7850121171099321,R,0.005145400299198557,0.17038330080000036
[J-8]x dis,Weak pair,67,1002,109959.53189999993,0.2794885635572138,0.7172933529436153,0.0032180956053067997,C,0.0013307385127361766,0.0624344
[J-8]x dis,Top pair,67,3210,174163.05658000006,0.0,0.7972741144138901,0.20272588938550087,C,0.0003868475652583812,0.19761071185999982
[J-8]x dis,Underpair,52,726,69479.3785,1.5246634615384615e-05,0.9674043141025641,0.03258043504273504,C,1.331708672208516e-05,0.0009450919249999856
[J-8]x dis,2 overcards + BDFD,67,1056,27717.678096,0.024565674045412846,0.6591206341014293,0.31631369812170973,C,0.0035333435704077154,0.14677285322700007
[J-8]x con,2 overcards + BDFD,23,412,10434.653542999995,0.061342720023004366,0.6741697866528641,0.26448747038417303,C,0.0060526720685366055,0.140062
[J-8]x con,Overpair,18,204,10696.933600000002,0.0,0.7265575262345679,0.27344246296296293,C,0.0002344061787933682,0.007539377159999816
[J-8]x dis,Overpair,46,486,27185.199399999998,0.0,0.7240953218599032,0.2759046859903382,C,4.136213989421262e-05,0.0015800327400000923
[7-4]x,Low pocket pair,10,90,2617.7340710000003,0.379520325,0.5926494138888889,0.02783023611111111,C/F,0.404256505543734,1.20923457492
[7-4]x,Gutshot,20,912,26086.095359000003,0.030658138428745964,0.38423268674902944,0.5851091729847592,R/C,0.007480404155124516,0.4807271999999999
[7-4]x,OESD,19,328,7721.876921000001,0.0,0.1998200564170844,0.8001799447577276,R,0.0025615986553687723,0.022803030240000056
[7-4]x,Third pair,20,273,8054.742045000005,0.0,0.8206240219444444,0.17937598513888892,C,0.00018099357034297435,0.06465999999999994
[7-4]x,Air,20,2945,118428.23854900006,0.8043838584739623,0.1849464186021184,0.010669714767746943,F,0.03527950998998132,1.48821
[7-4]x,Two pair+,20,380,9870.09046799999,0.0,0.24520301849480447,0.7547969739506017,R,0.008947586956392146,0.15579525289999907
[7-4]x,Second pair,20,402,12697.314481999972,0.0,0.813083244398148,0.18691675490740747,C,0.0005038755580077435,0.07611614781000035
[7-4]x,Top pair,20,506,16055.888675000004,0.0,0.6659205907286634,0.3340794112640901,C,0.0016327247364241273,0.11477999999999966
[7-4]x,Overpair,20,570,21758.095700000016,0.0,0.8222797684523808,0.17772022402777776,C,0.000366566640680811,0.011856288559999938
[7-4]x,2 overcards + BDFD,20,1091,27771.142474000007,0.3894499730915884,0.47002576278643343,0.1405242699087515,C/F,0.146101606160724,0.6193018839099999
[7-4]x,Weak pair,10,90,5139.501000000002,0.0072207305555555545,0.9416882194444444,0.05109104166666667,C,5.094536793637365e-06,0.0004552953999997555
[7-4]x,Underpair,10,90,4951.856899999998,0.0,0.9179778694444444,0.08202216388888889,C,0.00017615465176174083,0.0021499155559999926
