flop_category,hand_category,boards_present,active_combos,reach_sum,mean_fold_frequency,mean_call_frequency,mean_raise_frequency,policy,mean_local_loss_bb,max_combo_loss_bb
A-high medium,Underpair,16,144,2895.6229300000005,0.10858226041666667,0.8908473177083334,0.0005704322916666667,C,0.010170603237430593,0.052009022354800004
A-high low,Weak pair,27,672,14283.483200000004,0.5425915993827161,0.4014513030864198,0.05595709958847737,F/C,0.06033365575685189,1.2421941965999999
A-high low,Top pair,28,1512,23411.74791399998,0.0,0.9722806541005291,0.027719347883597884,C,7.398862130376069e-05,0.012480447060000089
A-high low,Air,28,1700,28614.892064000025,0.804963479682926,0.19073458863808643,0.004301932141035164,F,0.01490462133054984,0.550049190215
A-high low,Gutshot,28,220,2237.447832000001,0.0,0.6119477745535714,0.38805220907738097,C/R,0.004016390214714262,0.23098373020799984
A-high low,OESD,16,100,944.9936000000002,0.0,0.6435645078124999,0.35643549218750004,C/R,0.0034073365294770403,0.11053271004000038
A-high low,Third pair,20,147,1207.3174999999994,4.166666666666666e-09,0.7459781119444444,0.2540218811111111,C,0.0020741993181331063,0.1302133144500001
A-high low,Second pair,28,318,2996.255118999999,0.0,0.6556297696428571,0.34437021488095226,C,0.0068329916208036065,0.4292813801999998
A-high low,Two pair+,28,308,5683.44457,0.0,0.8150278734693875,0.18497212653061218,C,0.0007987103171685552,0.1944999999999993
A-high low,Underpair,28,840,24374.156080000015,0.10493004579317836,0.87446585278014,0.0206040855702003,C,0.00451618336163196,0.05528464840080001
Broadway,Weak pair,51,2370,112012.07756999998,0.8051256198386763,0.1833684645321091,0.011505917606857556,F,0.031273819225592824,2.61139397474
Broadway,Gutshot,51,1620,42399.85061099995,0.05762615038320883,0.6446948180399937,0.2976790298591659,C/R,0.014782647793942791,2.3901247
Broadway,Air,51,2700,51024.72435200012,0.9272091851049644,0.07138160190087409,0.0014092135416578647,F,0.002382393598538841,0.41173580436400004
Broadway,Top pair,51,1296,35593.64778100004,1.0021786492374727e-07,0.8315646420608983,0.16843526055348063,C,0.0005795897000062381,0.4976399999999998
Broadway,OESD,49,468,11460.189246000022,0.004296016581632652,0.5169553289965985,0.4787486595238097,C/R,0.003286994125283558,0.4559183
Broadway,Two pair+,51,696,24449.835963999994,0.0,0.4639204695065806,0.5360795332465679,R/C,0.010690079611687355,1.2958999999999974
Broadway,Third pair,51,591,10720.203991,0.015336492810457517,0.5362953455337692,0.448368158932462,C/R,0.021178620830323465,0.825817716732
Broadway,Second pair,51,870,29016.84571400002,0.0026737941332088387,0.7883935024120758,0.2089327018518518,C,0.001466352627461545,0.19146002616000005
Broadway,Underpair,25,198,6405.62245,0.0015480400000000003,0.9430784066666666,0.05537355000000001,C,0.0003851336231664831,0.0041914807599999545
K/Q-high,Weak pair,54,1344,46581.96918,0.5473334279320986,0.4205165872942387,0.032149983436213996,F/C,0.020531621928638374,0.2233953559726
K/Q-high,Air,56,4908,127724.32935600026,0.6182589242869854,0.33183204945426675,0.04990903182195239,F/C,0.06937925995993152,0.69520605
K/Q-high,Gutshot,52,656,14446.60494900001,0.0019072719017094015,0.38165257387820517,0.6164401608974359,R/C,0.005421969293389912,0.24741500000000016
K/Q-high,OESD,38,224,3986.461900000002,0.0,0.4750291546052631,0.5249708629385964,R/C,0.00589964060285699,0.28833000000000053
K/Q-high,Third pair,56,453,7303.757500000001,0.0002307895833333333,0.6730454030753968,0.3267238191468254,C,0.00820843622306822,0.35264810628000054
K/Q-high,Top pair,56,1722,49603.546920000015,0.0,0.8900391517436267,0.10996084928451179,C,0.0005007558096517836,0.06534147608000004
K/Q-high,Second pair,56,771,13265.539782999995,1.0166666666666667e-06,0.6054595638888889,0.39453942093253963,C/R,0.014810940624757546,0.3050699999999999
K/Q-high,Two pair+,56,492,16098.904639999993,0.0,0.5626520684253246,0.43734792650162346,C/R,0.005603485184714028,0.33304828240000006
K/Q-high,Underpair,56,1512,82285.68770999984,0.04743286851261339,0.9061877979166665,0.046379339166430465,C,0.0010222219924107196,0.0401822300626
Middle connected,Weak pair,22,444,2347.0325219999995,0.47857278948412707,0.3675472549062049,0.15387991994949493,F/C,0.05857638221828878,3.3532744152800005
Middle connected,Air,26,1935,12893.099063,0.6348748157496225,0.2951135933033996,0.07001157218076917,F/C,0.08538682304611774,0.75142765
Middle connected,Gutshot,26,536,2448.9603470000025,0.05989621107295483,0.31217843518772886,0.6279253275641026,R/C,0.014903192080489947,1.9814442821955
Middle connected,OESD,24,212,1143.7360850000002,0.004062387624007936,0.3975485097222222,0.5983891217509921,R/C,0.009330719632448817,1.1712783724499984
Middle connected,Two pair+,26,370,2623.6810510000028,1.0105580693815987e-07,0.40084674363201456,0.5991531545723388,R/C,0.018227653217239202,2.6275045181999985
Middle connected,Third pair,26,231,701.3762609999997,0.011252502136752133,0.6070238115384613,0.38172370940170947,C/R,0.021087797845392747,1.2587254317505001
Middle connected,Second pair,26,273,1097.2868089999997,0.00471129764957265,0.6027973410256411,0.3924913538461538,C/R,0.012645849721469659,0.9064946142
Middle connected,Top pair,26,465,3796.1856330000046,0.0006513079059829063,0.6294002816849816,0.36994839513125755,C/R,0.00654119452206636,0.8420384032150003
Middle connected,Overpair,26,360,1592.0069570000007,2.0050213675213675e-05,0.7099331089743591,0.2900468344017094,C,0.009140550830635539,1.8601304391599995
Broadway,Overpair,7,42,341.149895,0.0,0.7122635476190478,0.2877364761904762,C,0.002914701466126321,0.03901868951999994
Middle connected,Underpair,22,444,9006.017548999995,0.05908821304112554,0.7174598617604618,0.2234519157106782,C,0.002854254873659013,0.37395970534000045
Middle dry,Weak pair,67,1602,18961.42136100002,0.4298081160033168,0.45821617056384745,0.11197573113598674,C/F,0.020235778982532288,1.9402539009700004
Middle dry,Air,67,5528,49607.27886000007,0.5676994536681487,0.3496949680547539,0.08260558339725411,F/C,0.06222975370368426,0.695383803918
Middle dry,Gutshot,67,1040,7620.829997000002,0.008966587566631132,0.3336695957667022,0.6573638078180527,R,0.03236555852852477,1.8195118000000001
Middle dry,Third pair,67,486,2611.273787999996,0.0012723541459369817,0.6816106729684909,0.31711698747927036,C,0.010085066140247763,0.310311970657
Middle dry,OESD,60,496,2248.1956719999976,2.5e-07,0.36666853124999993,0.6333312298611109,R/C,0.005443752723010854,0.23406505119000087
Middle dry,Two pair+,67,743,8813.733457999997,0.0,0.4334141119606956,0.5665858831280319,R/C,0.01032812163986005,1.2865499999999996
Middle dry,Second pair,67,903,5526.646706999985,2.09832504145937e-05,0.5971143893034827,0.4028646338308459,C/R,0.01482402820659878,0.44602291595349997
Middle dry,Underpair,52,726,21149.962647000015,0.04575576111111112,0.788259915224359,0.16598430534188038,C,0.0017298235285012487,0.0465199537408
Middle dry,Top pair,67,1203,14005.000194000017,6.991542288557214e-06,0.657968862491116,0.34202414068941006,C,0.004204279923474748,1.2036900000000004
Middle dry,Overpair,67,888,5127.913999999997,8.331674958540631e-06,0.712642442578773,0.28734921973466004,C,0.005988288283400687,0.17604744256000018
Middle dry,2 overcards + BDFD,67,1032,6854.281669000003,0.10376684975868519,0.6486356006707911,0.24759756860994175,C/R,0.041190915042186256,1.0134668174959
Middle connected,2 overcards + BDFD,23,405,2177.6604239999992,0.17103060090424874,0.6035641507246376,0.225405259383129,C/R,0.031046794520413375,0.7083403881067001
Low,Weak pair,16,180,74.74292399999996,0.09355809027777778,0.6690277864583335,0.2374140833333333,C,0.020196265024524245,1.1045014768500003
Low,Air,20,1152,825.5185700000006,0.5849635898476816,0.3449930851847566,0.07004333376405966,F/C,0.08222727525954948,2.3681020658399996
Low,Third pair,20,81,12.602745999999996,4.495277777777777e-05,0.6542223388888889,0.3457327333333333,C,0.17928769445727374,1.1913668972300002
Low,Gutshot,20,520,194.5234869999999,0.019538973926352336,0.38305211607456136,0.5974088912262427,R/C,0.029240300215349464,0.6564980909399999
Low,Second pair,20,177,86.64865599999999,5.523083333333334e-05,0.5972552519444446,0.4026895283333333,C/R,0.006033013054702867,0.23551577033999962
Low,OESD,18,144,55.19000199999997,3.288194444444445e-06,0.37442164236111114,0.6255750648148148,R/C,0.002552320261796664,0.85233340196
Low,Two pair+,20,296,164.73482599999994,0.0,0.26255918345936136,0.7374408235893692,R,0.1868137819512338,1.3859565067200008
Low,Top pair,20,258,86.04785199999989,9.3975e-06,0.506774105,0.49321650805555556,C/R,0.010512814313016507,0.48320464680000014
Low,Overpair,20,690,721.1319239999989,0.002628226577380952,0.7764575843253968,0.22091418094246032,C,0.012650577711014799,1.0550290779900002
Low,2 overcards + BDFD,20,852,696.640214999999,0.3975887142540793,0.425228534214667,0.17718278245939492,C/F,0.07357802053701021,2.19618457328
Low,Underpair,10,90,177.6773670000001,0.0024435805555555554,0.8320065888888889,0.16554988055555553,C,0.006539479937582128,0.23542906720999995
