flop_category,hand_category,boards_present,active_combos,reach_sum,mean_fold_frequency,mean_call_frequency,mean_raise_frequency,policy,mean_local_loss_bb,max_combo_loss_bb
K/Qx con,OESD,14,76,432.9518350000002,0.0,0.22162608928571426,0.7783739107142857,R,0.008177579128078826,0.21991199999999997
K/Qx con,Third pair,14,96,1837.5847820000006,0.0,0.5931069198412697,0.40689309603174595,C/R,0.010563278445316465,0.18608350000000007
K/Qx con,Two pair+,14,162,1791.0420650000003,0.0,0.13827033146167558,0.8617296668067226,R,0.019922638201770933,0.22978999999999986
K/Qx con,Second pair,14,120,2051.770719999999,0.0,0.39889284007936504,0.6011071599206349,C/R,0.006331531030132578,0.34848
K/Qx con,Underpair,14,462,14035.137209999999,0.0025067633928571426,0.9593299890022673,0.038163247836356766,C,3.4816827957178376e-05,0.015437841999999957
K/Qx con,Overpair,14,126,2409.451713000001,0.0,0.475839755952381,0.524160238095238,C/R,0.008240529383351927,0.25625
K/Qx dis,Weak pair,42,1070,13000.118746000007,0.5251815321334202,0.44898237013171916,0.025836091796678257,F/C,0.07535539263957328,0.378397
K/Qx dis,Air,42,4997,111039.97753000016,0.749361268989267,0.20468997802578187,0.045948752998848395,F,0.050557617285431886,0.862593
K/Qx dis,Gutshot,34,638,6823.066031000003,0.0,0.4069667522408964,0.593033242346522,C/R,0.0037672972822745876,0.28635999999999984
K/Qx dis,Top pair,42,2298,44870.98250399997,0.0,0.9412188057625538,0.05878119363053703,C,0.00026426983391105314,0.14154999999999945
K/Qx dis,Third pair,42,246,4430.717592999999,0.0,0.5484234507936507,0.4515765313492064,C/R,0.006181736214709099,0.15037937733
K/Qx dis,OESD,16,83,897.8301270000001,0.0,0.28692640104166667,0.7130736145833334,R,0.0024026820706873632,0.012350720469999743
K/Qx dis,Two pair+,42,405,3547.0386550000007,0.0,0.05188162353156101,0.9481183797799424,R,0.0018319895768323657,0.28429999999999894
K/Qx dis,Second pair,42,552,7056.333479000002,0.0,0.3793334287792895,0.6206665824640969,C/R,0.006930111616651106,0.268515
K/Qx dis,Underpair,42,1050,32961.12700000001,0.0012192364890400607,0.9868176073743387,0.011963157152305367,C,1.5456839910655148e-05,0.0035550250960000086
K/Qx dis,Overpair,42,373,5295.8020430000015,0.0,0.40721030952380954,0.5927896884920636,C/R,0.005588121654973521,0.25234999999999985
K/Qx con,2 overcards + BDFD,7,21,872.4717000000002,0.04469271428571429,0.8594532380952381,0.09585399999999998,C,1.6695506943689452e-05,0.00030571020000005336
K/Qx dis,2 overcards + BDFD,21,63,2656.8363999999992,0.0,0.9189160952380953,0.08108387301587301,C,0.00027673264007012523,0.00788909320000002
[J-8]x con,Weak pair,22,444,4256.979839999997,0.7213309956529581,0.27866900434704184,0.0,F,0.3859129731511373,2.7647500000000003
[J-8]x con,Air,26,2907,122497.03493000029,0.8841578424959967,0.09578561215122786,0.020056541565533523,F,0.006000107203023631,0.4324288974049999
[J-8]x con,Gutshot,26,671,24458.04061699999,0.13328428502487097,0.3150740605399809,0.5516416585430194,C/R,0.06010665698500929,1.8331112
[J-8]x con,OESD,24,292,8644.813999000007,0.011347058854166668,0.2252810183449074,0.7633719424189814,R,0.015837555066002363,1.3918709
[J-8]x con,Two pair+,26,386,9745.350190000012,0.0,0.20561084100397792,0.7943891717271165,R,0.031613652836204945,1.1436199999999999
