"board","board_index","decision_node","acting_player","combo","reach_probability","check_frequency","bet_frequency","ev_check","ev_bet","mixed_ev"
"As Kh Qd","1","UTG_CBET","UTG","2c2d","12.7681","0.034169","0.965831","25.3147","25.5507","25.542636116"
"As Kh Qd","1","UTG_CBET","UTG","2c2h","12.7972","0.026223","0.973777","25.2494","25.5487","25.5408514561"
"As Kh Qd","1","UTG_CBET","UTG","2c2s","12.8196","0.238278","0.761722","25.1316","25.2227","25.200992874199997"
"As Kh Qd","1","UTG_CBET","UTG","2cAc","169.483","0.017828","0.982172","36.9741","36.9845","36.9843145888"
"As Kh Qd","1","UTG_CBET","UTG","2d2h","12.7973","0.027635","0.972364","25.5299","25.8223","25.8141937037"
"As Kh Qd","1","UTG_CBET","UTG","2d2s","12.8197","0.0777","0.9223","25.4174","25.5473","25.53720677"
"As Kh Qd","1","UTG_CBET","UTG","2dAd","168.838","0.204924","0.795076","40.0494","40.0298","40.0338165104"
"As Kh Qd","1","UTG_CBET","UTG","2h2s","12.8488","0.050445","0.949555","25.3504","25.5165","25.5081210855"
"As Kh Qd","1","UTG_CBET","UTG","2hAh","169.71","0.239715","0.760285","39.743","39.7606","39.756381016"
"As Kh Qd","1","UTG_CBET","UTG","3c3d","15.3379","0.19396","0.80604","24.9196","25.122","25.082742496"
"As Kh Qd","1","UTG_CBET","UTG","3c3h","15.3798","0.05375","0.94625","24.9028","25.1295","25.117314875"
"As Kh Qd","1","UTG_CBET","UTG","3c3s","15.3913","0.338789","0.661211","24.7679","24.8431","24.8176230672"
"As Kh Qd","1","UTG_CBET","UTG","3cAc","216.486","0.030262","0.969738","36.8676","36.8553","36.8556722226"
"As Kh Qd","1","UTG_CBET","UTG","3d3h","15.3799","0.093974","0.906026","25.2142","25.4053","25.3873415686"
"As Kh Qd","1","UTG_CBET","UTG","3d3s","15.3913","0.262508","0.737492","25.087","25.1734","25.150719308800003"
"As Kh Qd","1","UTG_CBET","UTG","3dAd","215.657","0.144855","0.855145","39.9066","39.8753","39.879833961500005"
"As Kh Qd","1","UTG_CBET","UTG","3h3s","15.4332","0.176179","0.823821","25.063","25.1413","25.1275051843"
"As Kh Qd","1","UTG_CBET","UTG","3hAh","216.875","0.163995","0.836005","39.6165","39.6243","39.623020839"
"As Kh Qd","1","UTG_CBET","UTG","4c4d","28.1236","0.332062","0.667938","24.3581","24.5357","24.4767257888"
"As Kh Qd","1","UTG_CBET","UTG","4c4h","28.211","0.146455","0.853545","24.3675","24.5745","24.544183815000004"
"As Kh Qd","1","UTG_CBET","UTG","4c4s","28.1887","0.283062","0.716938","24.2832","24.4218","24.3825676068"
"As Kh Qd","1","UTG_CBET","UTG","4c5c","55.8634","0.393591","0.606409","20.8269","20.9107","20.8777170742"
"As Kh Qd","1","UTG_CBET","UTG","4cAc","215.108","0.041461","0.958539","36.8275","36.7964","36.7976894371"
"As Kh Qd","1","UTG_CBET","UTG","4d4h","28.2276","0.239357","0.760643","24.7164","24.8794","24.840384809"
"As Kh Qd","1","UTG_CBET","UTG","4d4s","28.2053","0.20408","0.79592","24.6334","24.7827","24.752230855999997"
"As Kh Qd","1","UTG_CBET","UTG","4d5d","56.0064","0.05548","0.94452","23.0193","23.1665","23.158333344"
"As Kh Qd","1","UTG_CBET","UTG","4dAd","214.409","0.108062","0.891938","39.8868","39.8366","39.8420247124"
"As Kh Qd","1","UTG_CBET","UTG","4h4s","28.2926","0.093501","0.906499","24.6277","24.7698","24.756513507900003"
"As Kh Qd","1","UTG_CBET","UTG","4h5h","56.2816","0.056604","0.943396","23.1298","23.3427","23.3306490084"
"As Kh Qd","1","UTG_CBET","UTG","4hAh","215.705","0.148531","0.851469","39.5914","39.5698","39.5730082696"
"As Kh Qd","1","UTG_CBET","UTG","4s5s","56.182","0.027058","0.972942","23.4404","23.6537","23.6479285286"
"As Kh Qd","1","UTG_CBET","UTG","5c5d","50.9055","0.129557","0.870443","23.8753","24.043","24.0212732911"
"As Kh Qd","1","UTG_CBET","UTG","5c5h","50.9972","0.060485","0.939515","23.9237","24.1002","24.089524397500004"
"As Kh Qd","1","UTG_CBET","UTG","5c5s","50.947","0.033711","0.966289","23.8467","23.9949","23.9899040298"
"As Kh Qd","1","UTG_CBET","UTG","5c6c","56.7899","0.974015","0.025985","19.7805","19.5081","19.773421686"
"As Kh Qd","1","UTG_CBET","UTG","5cKc","103.425","0.288528","0.711472","28.409","28.3838","28.391070905600003"
"As Kh Qd","1","UTG_CBET","UTG","5cAc","214.004","0.077733","0.922267","36.7452","36.7041","36.707294826299993"
"As Kh Qd","1","UTG_CBET","UTG","5d5h","51.0975","0.15969","0.84031","24.3067","24.4215","24.403167588"
"As Kh Qd","1","UTG_CBET","UTG","5d5s","51.0473","0.043034","0.956966","24.2602","24.3717","24.366901709"
"As Kh Qd","1","UTG_CBET","UTG","5d6d","57.0516","0.277786","0.722214","21.8341","21.8715","21.8611108036"
"As Kh Qd","1","UTG_CBET","UTG","5dKd","103.221","0.383416","0.616584","31.2189","31.2408","31.2324031896"
"As Kh Qd","1","UTG_CBET","UTG","5dAd","213.611","0.126415","0.873585","39.8081","39.7877","39.790278865999994"
"As Kh Qd","1","UTG_CBET","UTG","5h5s","51.139","0.037515","0.962485","24.282","24.39","24.38594838"
"As Kh Qd","1","UTG_CBET","UTG","5h6h","57.2206","0.34659","0.65341","21.9786","22.0463","22.022835857"
"As Kh Qd","1","UTG_CBET","UTG","5hAh","214.611","0.17893","0.82107","39.4916","39.4853","39.486427259"
"As Kh Qd","1","UTG_CBET","UTG","5s6s","57.1456","0.16237","0.83763","22.189","22.2862","22.270417636"
"As Kh Qd","1","UTG_CBET","UTG","5sKs","103.608","0.19705","0.80295","32.19","32.2108","32.20670136"
"As Kh Qd","1","UTG_CBET","UTG","6c6d","142.424","0.05456","0.94544","23.6029","23.725","23.718338224"
"As Kh Qd","1","UTG_CBET","UTG","6c6h","142.589","0.036377","0.963623","23.6127","23.7533","23.7481853938"
"As Kh Qd","1","UTG_CBET","UTG","6c6s","142.542","0.039281","0.960719","23.5402","23.6504","23.6460712338"
"As Kh Qd","1","UTG_CBET","UTG","6c7c","59.2093","0.974292","0.025708","19.653","19.4036","19.6465884248"
"As Kh Qd","1","UTG_CBET","UTG","6c8c","0.438235","0.985053","0.014947","19.7333","19.3831","19.728065560599997"
"As Kh Qd","1","UTG_CBET","UTG","6cKc","88.8883","0.284574","0.715426","28.3532","28.3348","28.340036161600004"
"As Kh Qd","1","UTG_CBET","UTG","6cAc","213.672","0.149522","0.850478","36.7508","36.6955","36.7037685666"
"As Kh Qd","1","UTG_CBET","UTG","6d6h","142.963","0.051188","0.948812","23.9682","24.0639","24.0590013084"
"As Kh Qd","1","UTG_CBET","UTG","6d6s","142.916","0.050198","0.949802","23.91","23.9929","23.9887385858"
"As Kh Qd","1","UTG_CBET","UTG","6d7d","59.5291","0.366141","0.633859","21.7522","21.7773","21.768109860899997"
"As Kh Qd","1","UTG_CBET","UTG","6d8d","0.441052","0.450229","0.549771","21.8594","21.8608","21.8601696794"
"As Kh Qd","1","UTG_CBET","UTG","6dKd","88.7709","0.348916","0.651085","31.1983","31.2236","31.2148036488"
"As Kh Qd","1","UTG_CBET","UTG","6dAd","213.421","0.178148","0.821852","39.8305","39.8135","39.816528516000005"
"As Kh Qd","1","UTG_CBET","UTG","6h6s","143.082","0.043361","0.956639","23.9088","24.0038","23.999680704999996"
"As Kh Qd","1","UTG_CBET","UTG","6h7h","59.6675","0.430148","0.569852","21.8632","21.9243","21.8980179572"
"As Kh Qd","1","UTG_CBET","UTG","6h8h","0.44179","0.679761","0.320239","22.0018","21.9601","21.988446033699997"
"As Kh Qd","1","UTG_CBET","UTG","6hAh","214.279","0.22105","0.77895","39.4914","39.4814","39.4836105"
"As Kh Qd","1","UTG_CBET","UTG","6s7s","59.6305","0.466651","0.533349","22.0088","22.0673","22.0400009165"
"As Kh Qd","1","UTG_CBET","UTG","6s8s","0.441324","0.593116","0.406884","22.1124","22.134","22.1211886944"
"As Kh Qd","1","UTG_CBET","UTG","6sKs","89.1057","0.196685","0.803315","32.0904","32.1108","32.106787626"
"As Kh Qd","1","UTG_CBET","UTG","7c7d","219.718","0.058233","0.941767","23.4597","23.5506","23.5453066203"
"As Kh Qd","1","UTG_CBET","UTG","7c7h","219.974","0.042664","0.957336","23.4515","23.5626","23.5578600296"
"As Kh Qd","1","UTG_CBET","UTG","7c7s","219.91","0.048109","0.951891","23.3676","23.4619","23.4573633213"
"As Kh Qd","1","UTG_CBET","UTG","7c8c","46.3418","0.986677","0.013323","19.6629","19.3043","19.6581223722"
"As Kh Qd","1","UTG_CBET","UTG","7cKc","53.24","0.303716","0.696284","28.4081","28.3756","28.38547077"
"As Kh Qd","1","UTG_CBET","UTG","7cAc","213.302","0.194124","0.805876","36.8662","36.8053","36.8171221516"
"As Kh Qd","1","UTG_CBET","UTG","7d7h","220.58","0.059081","0.940919","23.7918","23.8769","23.871872206899997"
"As Kh Qd","1","UTG_CBET","UTG","7d7s","220.516","0.063876","0.936123","23.7192","23.7946","23.789759955"
"As Kh Qd","1","UTG_CBET","UTG","7d8d","46.6464","0.550661","0.449339","21.8084","21.765","21.7888986874"
"As Kh Qd","1","UTG_CBET","UTG","7dKd","53.1764","0.482962","0.517038","31.2526","31.2605","31.2566846002"
"As Kh Qd","1","UTG_CBET","UTG","7dAd","213.079","0.217703","0.782297","39.9371","39.9429","39.9416373226"
"As Kh Qd","1","UTG_CBET","UTG","7h7s","220.772","0.052906","0.947094","23.7048","23.7912","23.7866289216"
"As Kh Qd","1","UTG_CBET","UTG","7h8h","46.7245","0.761181","0.238819","21.9054","21.86","21.8945576174"
"As Kh Qd","1","UTG_CBET","UTG","7hAh","213.937","0.262722","0.737278","39.6135","39.6097","39.6106983436"
"As Kh Qd","1","UTG_CBET","UTG","7s8s","46.6768","0.739161","0.260839","22.0221","22.0358","22.0256734943"
"As Kh Qd","1","UTG_CBET","UTG","7sKs","53.3793","0.403498","0.596502","32.0874","32.1132","32.1027897516"
"As Kh Qd","1","UTG_CBET","UTG","8c8d","219.226","0.062315","0.937685","23.4257","23.5097","23.50446554"
"As Kh Qd","1","UTG_CBET","UTG","8c8h","219.338","0.048631","0.951369","23.4223","23.5155","23.5109675908"
"As Kh Qd","1","UTG_CBET","UTG","8c8s","219.178","0.055028","0.944972","23.2997","23.3794","23.3750142684"
"As Kh Qd","1","UTG_CBET","UTG","8c9c","25.8018","0.99361","0.00639","19.8765","19.3702","19.873264743"
"As Kh Qd","1","UTG_CBET","UTG","8cTc","0.434501","0.024554","0.975446","26.9334","27.131","27.1261481296"
"As Kh Qd","1","UTG_CBET","UTG","8cKc","192.812","0.275123","0.724877","28.3009","28.2708","28.2790812023"
"As Kh Qd","1","UTG_CBET","UTG","8cAc","212.94","0.186195","0.813805","37.1131","37.0962","37.0993466955"
"As Kh Qd","1","UTG_CBET","UTG","8d8h","220.168","0.062142","0.937858","23.7936","23.8679","23.8632828494"
"As Kh Qd","1","UTG_CBET","UTG","8d8s","220.008","0.055314","0.944686","23.6929","23.7694","23.765168479000003"
"As Kh Qd","1","UTG_CBET","UTG","8d9d","25.9867","0.684807","0.315193","22.0911","21.9988","22.062007686100003"
"As Kh Qd","1","UTG_CBET","UTG","8dTd","0.436497","0.013146","0.986854","29.3891","29.7579","29.7530517552"
"As Kh Qd","1","UTG_CBET","UTG","8dKd","192.781","0.351555","0.648445","31.0935","31.1529","31.132017633000004"
"As Kh Qd","1","UTG_CBET","UTG","8dAd","212.941","0.276684","0.723316","40.164","40.2169","40.2022634164"
"As Kh Qd","1","UTG_CBET","UTG","8h8s","220.12","0.060498","0.939502","23.6766","23.7377","23.7340035722"
"As Kh Qd","1","UTG_CBET","UTG","8h9h","26.0229","0.974658","0.025342","22.1636","21.9621","22.158493587"
"As Kh Qd","1","UTG_CBET","UTG","8hTh","0.437309","0.296946","0.703054","29.4357","29.5623","29.5247066364"
"As Kh Qd","1","UTG_CBET","UTG","8hAh","213.655","0.29","0.71","39.8342","39.8758","39.863736"
"As Kh Qd","1","UTG_CBET","UTG","8s9s","26.009","0.96131","0.03869","22.2165","22.0778","22.211133697"
"As Kh Qd","1","UTG_CBET","UTG","8sTs","0.435348","0.007957","0.992043","29.7089","30.0439","30.041234405"
"As Kh Qd","1","UTG_CBET","UTG","8sKs","193.303","0.276942","0.723058","31.9014","31.9421","31.9308284606"
"As Kh Qd","1","UTG_CBET","UTG","9c9d","219.696","0.06246","0.93754","23.6451","23.716","23.711571586"
"As Kh Qd","1","UTG_CBET","UTG","9c9h","219.89","0.072821","0.927179","23.6353","23.6983","23.693712277"
"As Kh Qd","1","UTG_CBET","UTG","9c9s","219.934","0.148921","0.851079","23.4613","23.5043","23.497896397"
"As Kh Qd","1","UTG_CBET","UTG","9cTc","167.448","0.026507","0.973493","26.9602","27.1568","27.1515887238"
"As Kh Qd","1","UTG_CBET","UTG","9cJc","71.065","0.026263","0.973737","26.8654","27.0936","27.0876067834"
"As Kh Qd","1","UTG_CBET","UTG","9cQc","218.229","0.045649","0.954351","27.3593","27.4702","27.4651375259"
"As Kh Qd","1","UTG_CBET","UTG","9cKc","216.423","0.163828","0.836172","28.4164","28.4064","28.408038280000003"
"As Kh Qd","1","UTG_CBET","UTG","9cAc","213.41","0.029656","0.970344","37.6835","37.7049","37.7042653616"
"As Kh Qd","1","UTG_CBET","UTG","9d9h","220.627","0.054989","0.945011","23.999","24.0547","24.0516371127"
"As Kh Qd","1","UTG_CBET","UTG","9d9s","220.67","0.091445","0.908555","23.8344","23.901","23.894909763"
"As Kh Qd","1","UTG_CBET","UTG","9dTd","168.144","0.020342","0.979658","29.4562","29.7477","29.741770307"
"As Kh Qd","1","UTG_CBET","UTG","9dJd","71.1582","0.011517","0.988483","29.3508","29.594","29.5911990656"
"As Kh Qd","1","UTG_CBET","UTG","9dKd","216.295","0.382613","0.617387","31.2382","31.2579","31.2503625239"
"As Kh Qd","1","UTG_CBET","UTG","9dAd","213.317","0.189842","0.810158","40.6546","40.7602","40.7401526848"
"As Kh Qd","1","UTG_CBET","UTG","9h9s","220.865","0.078335","0.921665","23.8241","23.8589","23.856173942"
"As Kh Qd","1","UTG_CBET","UTG","9hTh","168.52","0.044027","0.955973","29.4377","29.5365","29.5321501324"
"As Kh Qd","1","UTG_CBET","UTG","9hJh","71.171","0.022521","0.977479","29.453","29.6329","29.6288484721"
"As Kh Qd","1","UTG_CBET","UTG","9hQh","218.298","0.12957","0.87043","30.5103","30.5688","30.561220155"
"As Kh Qd","1","UTG_CBET","UTG","9hAh","214.113","0.260019","0.739981","40.3031","40.4203","40.3898257732"
"As Kh Qd","1","UTG_CBET","UTG","9sTs","167.922","0.026111","0.973889","29.7046","29.8925","29.8875937431"
"As Kh Qd","1","UTG_CBET","UTG","9sJs","71.2422","0.008815","0.991185","29.5579","29.8564","29.8537687225"
"As Kh Qd","1","UTG_CBET","UTG","9sQs","218.371","0.062371","0.937629","30.7294","30.8183","30.8127552181"
"As Kh Qd","1","UTG_CBET","UTG","9sKs","217.165","0.453282","0.546718","31.8597","31.8567","31.858059846"
"As Kh Qd","1","UTG_CBET","UTG","TcTd","216.282","0.048436","0.951564","30.9485","31.1317","31.1228265248"
"As Kh Qd","1","UTG_CBET","UTG","TcTh","216.577","0.034555","0.965445","30.8885","31.096","31.0888298375"
"As Kh Qd","1","UTG_CBET","UTG","TcTs","215.752","0.042714","0.957286","31.0356","31.2348","31.2262913712"
"As Kh Qd","1","UTG_CBET","UTG","TcJc","216.51","0","1","96.7674","100.725","100.725"
"As Kh Qd","1","UTG_CBET","UTG","TcQc","216.652","0.037682","0.962318","32.9211","33.1124","33.1051914334"
"As Kh Qd","1","UTG_CBET","UTG","TcQh","12.0748","0.013528","0.986472","33.4854","33.968","33.9614713872"
"As Kh Qd","1","UTG_CBET","UTG","TcQs","12.0765","0.013915","0.986085","33.4659","33.9839","33.976692029999995"
"As Kh Qd","1","UTG_CBET","UTG","TcKc","214.784","0.462537","0.537463","34.4513","34.4561","34.4538798224"
"As Kh Qd","1","UTG_CBET","UTG","TcKd","67.023","0.498539","0.501461","34.9773","34.9652","34.971232321900004"
"As Kh Qd","1","UTG_CBET","UTG","TcKs","67.2217","0.393327","0.606673","34.9797","34.9433","34.9576171028"
"As Kh Qd","1","UTG_CBET","UTG","TcAc","211.667","0.139995","0.860005","45.4045","45.5514","45.5308347345"
"As Kh Qd","1","UTG_CBET","UTG","TcAd","211.2","0.17687","0.82313","45.9802","46.0587","46.044815705000005"
"As Kh Qd","1","UTG_CBET","UTG","TcAh","211.802","0.137901","0.862099","45.7533","45.8392","45.8273543041"
"As Kh Qd","1","UTG_CBET","UTG","TdTh","216.748","0.04203","0.95797","31.0889","31.2852","31.276949511"
"As Kh Qd","1","UTG_CBET","UTG","TdTs","215.923","0.046569","0.953431","31.2515","31.4324","31.4239756679"
"As Kh Qd","1","UTG_CBET","UTG","TdJd","216.227","0.000805","0.999195","97.4572","100.461","100.458581941"
"As Kh Qd","1","UTG_CBET","UTG","TdQc","12.1325","0.002227","0.997773","33.1946","34.0255","34.0236495857"
"As Kh Qd","1","UTG_CBET","UTG","TdQh","12.0842","0.000252","0.999748","33.7498","34.8507","34.850422573200007"
"As Kh Qd","1","UTG_CBET","UTG","TdQs","12.0859","0.000505","0.999495","33.7285","34.8614","34.8608278855"
"As Kh Qd","1","UTG_CBET","UTG","TdKc","67.3471","0.47256","0.52744","34.7822","34.743","34.761524352000009"
"As Kh Qd","1","UTG_CBET","UTG","TdKd","214.084","0.103858","0.896142","37.62","37.6225","37.622240355"
"As Kh Qd","1","UTG_CBET","UTG","TdKs","67.2744","0.272815","0.727185","35.2737","35.2507","35.256974745"
"As Kh Qd","1","UTG_CBET","UTG","TdAc","212.197","0.159324","0.840676","45.5357","45.6651","45.6444834744"
"As Kh Qd","1","UTG_CBET","UTG","TdAd","211.006","0.001718","0.998282","48.5853","49.1171","49.1161863676"
"As Kh Qd","1","UTG_CBET","UTG","TdAh","211.969","0.119948","0.880052","45.898","45.9827","45.9725404044"
"As Kh Qd","1","UTG_CBET","UTG","ThTs","216.218","0.037882","0.962118","31.1937","31.4009","31.3930508496"
"As Kh Qd","1","UTG_CBET","UTG","ThJh","216.366","0.000686","0.999314","97.6102","100.71","100.7078735372"
"As Kh Qd","1","UTG_CBET","UTG","ThQc","12.149","0.020312","0.979688","33.0811","33.4563","33.4486789376"
"As Kh Qd","1","UTG_CBET","UTG","ThQh","216.25","0.055417","0.944583","36.2055","36.2966","36.291551511299993"
"As Kh Qd","1","UTG_CBET","UTG","ThQs","12.1024","0.006794","0.993206","33.6048","34.3072","34.302427894400005"
"As Kh Qd","1","UTG_CBET","UTG","ThKc","67.4391","0.439165","0.560835","34.788","34.8301","34.811611153499996"
"As Kh Qd","1","UTG_CBET","UTG","ThKd","67.1678","0.488128","0.511872","35.2448","35.2386","35.2416263936"
"As Kh Qd","1","UTG_CBET","UTG","ThKs","67.3665","0.28265","0.71735","35.2637","35.2889","35.28177722"
"As Kh Qd","1","UTG_CBET","UTG","ThAc","212.49","0.158107","0.841893","45.5547","45.6672","45.6494129625"
"As Kh Qd","1","UTG_CBET","UTG","ThAd","211.662","0.118593","0.881407","46.1567","46.2197","46.212228641"
"As Kh Qd","1","UTG_CBET","UTG","ThAh","211.9","0.00288","0.99712","48.3489","48.7976","48.796307744"
"As Kh Qd","1","UTG_CBET","UTG","TsJs","215.722","0.000459","0.999541","97.1081","100.578","100.5764073159"
"As Kh Qd","1","UTG_CBET","UTG","TsQc","12.103","0.017139","0.982861","33.2672","33.7225","33.7146966133"
"As Kh Qd","1","UTG_CBET","UTG","TsQh","12.0547","0.006072","0.993928","33.8184","34.5462","34.5417807984"
"As Kh Qd","1","UTG_CBET","UTG","TsQs","215.461","0.029555","0.970445","36.5909","36.7845","36.778778152"
"As Kh Qd","1","UTG_CBET","UTG","TsKc","67.1819","0.453775","0.546225","34.8988","34.874","34.88525362"
"As Kh Qd","1","UTG_CBET","UTG","TsKd","66.9104","0.419953","0.580047","35.3544","35.3278","35.3389707498"
"As Kh Qd","1","UTG_CBET","UTG","TsKs","214.191","0.063905","0.936095","38.7218","38.7026","38.703826975999995"
"As Kh Qd","1","UTG_CBET","UTG","TsAc","211.67","0.17217","0.82783","45.4784","45.5886","45.569626865999993"
"As Kh Qd","1","UTG_CBET","UTG","TsAd","210.842","0.164003","0.835997","46.0637","46.1434","46.1303289609"
"As Kh Qd","1","UTG_CBET","UTG","TsAh","211.443","0.102328","0.897672","45.841","45.9272","45.9183793264"
"As Kh Qd","1","UTG_CBET","UTG","JcJd","216.396","0.040632","0.959368","31.2693","31.3049","31.3034535008"
"As Kh Qd","1","UTG_CBET","UTG","JcJh","216.24","0.054015","0.945985","31.3168","31.3217","31.3214353265"
"As Kh Qd","1","UTG_CBET","UTG","JcJs","216.417","0.068493","0.931507","31.2705","31.2799","31.2792561658"
"As Kh Qd","1","UTG_CBET","UTG","JcQc","216.73","0.277092","0.722908","32.3512","32.3914","32.380260901599996"
"As Kh Qd","1","UTG_CBET","UTG","JcQh","120.276","0.036939","0.963061","32.9808","33.1196","33.114472866799993"
"As Kh Qd","1","UTG_CBET","UTG","JcQs","120.293","0.033021","0.966979","32.9463","33.1005","33.095408161799995"
"As Kh Qd","1","UTG_CBET","UTG","JcKc","214.847","0.246396","0.753604","34.5484","34.5996","34.5869845248"
"As Kh Qd","1","UTG_CBET","UTG","JcKd","214.595","0.340752","0.659248","34.9973","34.9918","34.993674135999996"
"As Kh Qd","1","UTG_CBET","UTG","JcKs","215.227","0.271028","0.728972","35.0229","34.9914","34.999937382"
"As Kh Qd","1","UTG_CBET","UTG","JcAc","212.109","0.028322","0.971678","48.5467","48.6971","48.6928403712"
"As Kh Qd","1","UTG_CBET","UTG","JcAd","211.715","0.043145","0.956855","49.1262","49.2589","49.253174658499994"
"As Kh Qd","1","UTG_CBET","UTG","JcAh","212.316","0.029281","0.970719","48.8724","49.0163","49.0120864641"
"As Kh Qd","1","UTG_CBET","UTG","JdJh","215.787","0.033753","0.966247","31.4874","31.5298","31.5283688728"
"As Kh Qd","1","UTG_CBET","UTG","JdJs","215.965","0.045296","0.954704","31.4448","31.4913","31.489193735999997"
"As Kh Qd","1","UTG_CBET","UTG","JdQc","120.505","0.124154","0.875846","32.6499","32.6931","32.687736547200004"
"As Kh Qd","1","UTG_CBET","UTG","JdQh","120.026","0.038362","0.961638","33.2687","33.3883","33.3837119048"
"As Kh Qd","1","UTG_CBET","UTG","JdQs","120.042","0.0374","0.9626","33.2435","33.3803","33.37518368"
"As Kh Qd","1","UTG_CBET","UTG","JdKc","215.008","0.299156","0.700844","34.6855","34.6988","34.694821225199995"
"As Kh Qd","1","UTG_CBET","UTG","JdKd","213.53","0.000441","0.999559","37.7504","37.8737","37.8736456247"
"As Kh Qd","1","UTG_CBET","UTG","JdKs","214.777","0.168377","0.831623","35.1907","35.1684","35.1721548071"
"As Kh Qd","1","UTG_CBET","UTG","JdAc","212.093","0.025707","0.974293","48.5814","48.7205","48.7169241563"
"As Kh Qd","1","UTG_CBET","UTG","JdAd","210.828","0.008173","0.991827","51.7071","52.1947","52.1907148452"
"As Kh Qd","1","UTG_CBET","UTG","JdAh","211.865","0.027678","0.972322","48.9596","49.0985","49.094655525800007"
"As Kh Qd","1","UTG_CBET","UTG","JhJs","215.807","0.043936","0.956064","31.4791","31.5165","31.5148567936"
"As Kh Qd","1","UTG_CBET","UTG","JhQc","120.419","0.093092","0.906908","32.5561","32.6357","32.6282898768"
"As Kh Qd","1","UTG_CBET","UTG","JhQh","215.261","0.176384","0.823616","35.7289","35.7723","35.7646449344"
"As Kh Qd","1","UTG_CBET","UTG","JhQs","119.956","0.030652","0.969348","33.1279","33.3124","33.306744705999996"
"As Kh Qd","1","UTG_CBET","UTG","JhKc","214.852","0.276282","0.723718","34.6678","34.6989","34.6903076298"
"As Kh Qd","1","UTG_CBET","UTG","JhKd","213.989","0.321147","0.678853","35.1231","35.1393","35.1340974186"
"As Kh Qd","1","UTG_CBET","UTG","JhKs","214.621","0.178348","0.821652","35.1606","35.1686","35.167173216"
"As Kh Qd","1","UTG_CBET","UTG","JhAc","211.937","0.031758","0.968242","48.5677","48.68","48.6764335766"
"As Kh Qd","1","UTG_CBET","UTG","JhAd","211.109","0.064698","0.935302","49.1967","49.2932","49.286956643"
"As Kh Qd","1","UTG_CBET","UTG","JhAh","211.275","0.008174","0.991826","51.3608","51.8842","51.8799217284"
"As Kh Qd","1","UTG_CBET","UTG","JsQc","120.516","0.109682","0.890318","32.5791","32.6387","32.6321629528"
"As Kh Qd","1","UTG_CBET","UTG","JsQh","120.037","0.032354","0.967646","33.1795","33.3244","33.3197119054"
"As Kh Qd","1","UTG_CBET","UTG","JsQs","215.467","0.122528","0.877472","35.9403","36.0214","36.011462979200004"
"As Kh Qd","1","UTG_CBET","UTG","JsKc","215.027","0.377656","0.622344","34.7842","34.7756","34.7788478416"
"As Kh Qd","1","UTG_CBET","UTG","JsKd","214.164","0.386035","0.613965","35.2501","35.2271","35.235978805"
"As Kh Qd","1","UTG_CBET","UTG","JsKs","214.183","0","1","38.7778","39.0144","39.0144"
"As Kh Qd","1","UTG_CBET","UTG","JsAc","212.112","0.028139","0.971861","48.6423","48.7794","48.7755421431"
"As Kh Qd","1","UTG_CBET","UTG","JsAd","211.284","0.036799","0.963201","49.2612","49.3847","49.380155323500006"
"As Kh Qd","1","UTG_CBET","UTG","JsAh","211.885","0.034174","0.965826","49.0081","49.1477","49.1429293096"
"As Kh Qd","1","UTG_CBET","UTG","QcQh","216.097","0.017686","0.982314","81.9746","83.0801","83.060548127"
"As Kh Qd","1","UTG_CBET","UTG","QcQs","216.127","0.016489","0.983511","81.8167","82.9557","82.936919029"
"As Kh Qd","1","UTG_CBET","UTG","QcKc","215.024","0.030213","0.969787","52.0787","52.2044","52.200602225899992"
"As Kh Qd","1","UTG_CBET","UTG","QcKd","215.022","0.087579","0.912421","51.7652","51.8346","51.828522017400005"
"As Kh Qd","1","UTG_CBET","UTG","QcKs","215.654","0.428","0.572","51.2663","51.3216","51.2979316"
"As Kh Qd","1","UTG_CBET","UTG","QcAc","212.033","0.035728","0.964272","63.4446","63.7872","63.7749595872"
"As Kh Qd","1","UTG_CBET","UTG","QcAd","212.036","0.043345","0.956655","63.592","63.9168","63.902721544000009"
"As Kh Qd","1","UTG_CBET","UTG","QcAh","212.638","0.06584","0.93416","63.5439","63.8331","63.814059072"
"As Kh Qd","1","UTG_CBET","UTG","QhQs","215.265","0.019998","0.980002","81.2987","82.3369","82.3161380764"
"As Kh Qd","1","UTG_CBET","UTG","QhKc","215.023","0.085187","0.914813","52.002","52.0566","52.0519487898"
"As Kh Qd","1","UTG_CBET","UTG","QhKd","214.16","0.081994","0.918006","51.8119","51.8537","51.8502726508"
"As Kh Qd","1","UTG_CBET","UTG","QhKs","214.792","0.344305","0.655695","51.3131","51.3327","51.325951622000005"
"As Kh Qd","1","UTG_CBET","UTG","QhAc","212.003","0.107436","0.892564","62.6192","62.8971","62.8672435356"
"As Kh Qd","1","UTG_CBET","UTG","QhAd","211.174","0.104248","0.895752","62.8916","63.1527","63.1254808472"
"As Kh Qd","1","UTG_CBET","UTG","QhAh","210.944","0.013621","0.986379","65.3492","66.2304","66.2183971748"
"As Kh Qd","1","UTG_CBET","UTG","QsKc","215.055","0.147696","0.852304","52.4634","52.5503","52.5374652176"
"As Kh Qd","1","UTG_CBET","UTG","QsKd","214.191","0.246931","0.753069","52.2552","52.2885","52.280277197699995"
"As Kh Qd","1","UTG_CBET","UTG","QsKs","213.96","0.000454","0.999546","55.3572","56.1552","56.154837708"
