flop_category,hand_category,boards_present,active_combos,reach_sum,mean_fold_frequency,mean_call_frequency,mean_raise_frequency,policy,mean_local_loss_bb,max_combo_loss_bb
Middle dry,Two pair+,67,691,4995.157921999997,1.0673903211216645e-06,0.15516387987336047,0.8448350389219405,R,0.015405219757243188,1.154319659640001
Middle dry,Second pair,67,882,4641.999325999997,8.043449419568821e-06,0.7209266131840795,0.2790653402985074,C,0.003018065671128602,0.76843987094
Middle dry,Underpair,52,726,5056.306323000002,4.1283920940170936e-05,0.888236215491453,0.11172250683760684,C,0.0012591117558032263,0.07111604589000002
Middle dry,Top pair,67,2190,8738.923840999993,2.5425491589670694e-06,0.7084801379931843,0.2915173179687643,C,0.00580708632833108,1.0196882519999995
Middle dry,Overpair,67,1692,26952.99996699999,1.925995024875622e-06,0.6842623477611939,0.3157357228855721,C,0.0019347899555938286,0.7086931857600007
Middle dry,2 overcards + BDFD,67,1260,24803.54545399998,0.050334410246387094,0.6796454127773828,0.2700201730474611,C,0.0026043961614951915,0.10325747527999996
Low,Weak pair,16,180,1689.4767399999992,0.01758770659722222,0.9045814965277778,0.07783078993055556,C,3.851545979053436e-06,0.00043616019000012327
Low,Air,20,2368,172951.9091400002,0.7456408005350303,0.23463898484204937,0.01972021967620169,F,0.02662205405258832,1.115510838
Low,Gutshot,20,604,50226.26442699999,0.02816811424160079,0.6639978034263835,0.3078340861635375,C,0.0026245171095938087,0.2943799861199999
Low,Third pair,20,69,5844.330500000001,0.0,0.8057810666666667,0.19421893333333334,C,0.0001957070423286099,0.017930585294999978
Low,OESD,17,140,8968.145917999997,0.0,0.41709153308823527,0.582908468137255,C/R,0.0012586240221151973,0.1884200000000007
Low,Two pair+,20,252,9069.751999000002,0.0,0.3349247514671362,0.6650752539886602,R,0.007802095517838526,0.19727999999999923
Low,Second pair,20,144,8338.492934,0.0,0.7873162402777776,0.2126837597222222,C,0.0010419434863876318,0.015452641200000273
Low,Top pair,20,225,9872.983061000004,0.0,0.66030152,0.3396984769444444,C,0.001807037235807153,0.06812515219999966
Low,Overpair,20,930,90571.5103999999,0.0,0.8135921160615078,0.18640788358465604,C,0.00028170851235356103,0.031051259880000258
Low,2 overcards + BDFD,20,1008,81871.03868200003,0.007822380135420135,0.8365319508119196,0.15564567522617495,C,0.00048605238273522025,0.045844227600000134
Low,Underpair,10,90,2392.620659999999,0.0,0.7825375972222222,0.21746238611111107,C,0.001481204897756089,0.02725967260000033
