study,flop,hand,status,reach_weight,share_of_study,share_of_class,positive_reach_rows,positive_reach_boards,frequencies_X,frequencies_B,action_ev_bb_X,action_ev_bb_B,forced_action_local_regret_bb_X,forced_action_local_regret_bb_B,extra_loss_vs_mixed_bb_X,extra_loss_vs_mixed_bb_B,action_loss_p95_bb_X,action_loss_p95_bb_B,action_loss_mass_gt_05_X,action_loss_mass_gt_05_B,action_loss_mass_gt_10_X,action_loss_mass_gt_10_B,mixed_ev_bb,frequencies_F,frequencies_C,frequencies_R,action_ev_bb_F,action_ev_bb_C,action_ev_bb_R,forced_action_local_regret_bb_F,forced_action_local_regret_bb_C,forced_action_local_regret_bb_R,extra_loss_vs_mixed_bb_F,extra_loss_vs_mixed_bb_C,extra_loss_vs_mixed_bb_R,action_loss_p95_bb_F,action_loss_p95_bb_C,action_loss_p95_bb_R,action_loss_mass_gt_05_F,action_loss_mass_gt_05_C,action_loss_mass_gt_05_R,action_loss_mass_gt_10_F,action_loss_mass_gt_10_C,action_loss_mass_gt_10_R
BB_DEF33,K/Qx con,Second pair,observed,25052.2076,0.0030098629434381612,0.06291690808148068,309,14,,,,,,,,,,,,,,,1.6634498826755542,0.0,0.7957222542415932,0.20427774123053435,0.0,1.6616932706904923,1.6360083696362264,1.6676003106112414,0.00590703992074933,0.031591940975013715,1.6634498924389378,0.0017566217484458035,0.027441522802710186,2.27254,0.0343399999999998,0.17611,0.9999999999999997,0.0,0.0,0.95204728704228,0.0,0.0
BB_DEF33,K/Qx con,Third pair,observed,22572.99355,0.0027120011894126894,0.05669053134899001,270,14,,,,,,,,,,,,,,,1.4723437634612806,0.0,0.8044562549733905,0.1955437311742333,0.0,1.4706443407792467,1.425346653888806,1.4767915149456168,0.006147174166370152,0.051444861056810995,1.4723437806544448,0.0016994398751982208,0.046997126765639066,2.15948,0.0423200000000001,0.2509,1.0,0.0,0.00403789598389355,0.8494984179889599,0.0,0.0
BB_DEF33,K/Qx con,Underpair,observed,39802.54060000001,0.004782021365918784,0.0999613618218461,420,14,,,,,,,,,,,,,,,0.9748994204976482,0.0,0.9824219092157147,0.017578088451047268,0.0,0.9749010505846122,0.9024719211231389,0.9756826393501419,0.0007815887655297066,0.07321071822700301,0.974899422838989,-1.627745623113087e-06,0.07242750171585019,1.82185,0.006243,0.25564,0.8715767153818318,0.0,0.0,0.41588327404406933,0.0,0.0
BB_DEF33,K/Qx con,Weak pair,observed,32830.5144,0.003944376890225552,0.08245159427676654,252,12,,,,,,,,,,,,,,,0.04939712988943648,0.3144343412631329,0.6839208769093092,0.0016447659364210267,0.0,0.05901720240700707,-0.38438171248768305,0.05978039363805583,0.0007631912310487588,0.44416210612573875,0.049397130955039274,-0.009620071451967799,0.4337788434427222,0.175058,0.006185,0.6516351,0.0,0.0,0.37772000307128906,0.0,0.0,0.0
BB_DEF33,K/Qx con,Combo draw,observed,24342.5245,0.00292459904580567,0.06113458745398913,309,14,,,,,,,,,,,,,,,2.7209574317237037,0.0,0.25607997718200093,0.7439200282621466,0.0,2.7062953653609934,2.7263379746111376,2.7309274205467897,0.024632055185796347,0.004589445935650594,2.7209574067450375,0.014662041384044299,-0.005380567866101455,5.27845,0.0801400000000001,0.025686,0.9984459089278108,0.0,0.0,0.9451456277675722,0.0,0.0
BB_DEF33,K/Qx con,OESD,observed,3762.1744599999997,0.0004520012637091301,0.00944844416371171,72,14,,,,,,,,,,,,,,,3.7402343098390993,0.0,0.2191520648659765,0.780847937525335,0.0,3.7178583536739813,3.7444445004949607,3.7467762653215977,0.028917911647616753,0.002331764826637027,3.740234323239254,0.02237596956527327,-0.004210177255706453,4.9715,0.0823700000000001,0.00497000000000014,0.9999999999999998,0.0,0.0,0.9999999999999998,0.0,0.0
BB_DEF33,K/Qx con,Gutshot,observed,11716.473989999999,0.0014076596144069176,0.029425124078402132,187,14,,,,,,,,,,,,,,,0.9050326352376442,0.008944714366331302,0.6980418291454151,0.2930134639522825,0.0,0.9086078763198774,0.8796814787163846,0.9129927273226235,0.0043848510027460945,0.03331124860623874,0.9050326365587024,-0.0035752397611750536,0.025351157842317593,1.68567,0.02329,0.130833,0.7525411482605959,0.0,0.0,0.5291541973542162,0.0,0.0
BB_DEF33,K/Qx con,BDFD,observed,79024.44281000001,0.00949428273297828,0.198464489990375,1038,14,,,,,,,,,,,,,,,0.04737230543696063,0.7463156990128198,0.15000658718575016,0.10367772481518076,0.0,-0.13899784983424182,-0.32800077024173363,0.05751842461660857,0.19651627445085035,0.38551919485834263,0.04737230300007793,0.1863701528343197,0.375373073241812,0.334521,0.7195602,1.0037579,0.023184987642432955,0.11316560398282673,0.31976800862431776,0.0,0.0,0.05083446408674525
BB_DEF33,K/Qx con,2 overcards + draw,no_rows,0.0,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BB_DEF33,K/Qx con,2 overcards,no_rows,0.0,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BB_DEF33,K/Qx con,A-high,observed,50067.6069,0.006015303604419228,0.12574137463187104,585,14,,,,,,,,,,,,,,,0.058946930302733444,0.6588246228687415,0.3406019397269614,0.0005734392477863767,0.0,-0.01968704813876955,-0.4824802833383753,0.06698248210651009,0.0866695302452796,0.5494627654448858,0.05894693049949546,0.07863397863826496,0.5414272138378712,0.270487,0.406279,0.959304,0.0334849796865366,0.03236418116081358,0.5775217488974896,0.012762323577322805,0.00702199529332807,0.03666976541672895
BB_DEF33,K/Qx con,Air / Nothing,observed,37604.55152,0.004517946998198242,0.09444126239114928,745,14,,,,,,,,,,,,,,,-0.0009878642176976364,0.9623170648271064,0.03735114839034518,0.00033178939034186357,0.0,-0.3360632810204392,-0.8048259223387928,0.00038569413492476083,0.336448975155364,0.8052116164737175,-0.0009878641886079877,0.33507541683183123,0.8038380581501848,0.0,0.88153,1.3999081,0.0,0.23560292708950256,0.7847184270847013,0.0,0.013037525517070705,0.2991893285581723
BB_DEF33,[J-8]x dis,Two pair+,observed,79695.39992999999,0.009574893951133917,0.04350953271195073,905,67,,,,,,,,,,,,,,,15.807761745244086,0.0,0.26816144070618986,0.7318385602232074,0.0,15.747748090754051,15.804066204430788,15.812749164328729,0.06500107357468288,0.008682959897956526,15.807761759232648,0.060013668478601595,0.0036955548018752452,21.4029,0.468200000000001,0.0339999999999989,1.0000000000000002,0.039092130822311576,0.0013628641062771567,1.0000000000000002,0.0,0.0
BB_DEF33,[J-8]x dis,Overpair,observed,28313.935999999998,0.003401738805217298,0.015457932649539808,486,46,,,,,,,,,,,,,,,3.785278760399475,0.0,0.8692114080716042,0.13078859535131737,0.0,3.7856611156900963,3.782678957272386,3.7862412890520423,0.00058017336194446,0.003562331779657926,3.7852787536077455,-0.0003823620823522751,0.0025997963353611908,5.01674,0.0031699999999999,0.0117200000000004,1.0000000000000007,0.0,0.0,1.0000000000000007,0.0,0.0
BB_DEF33,[J-8]x dis,Top pair,observed,200439.30706999998,0.024081504208771427,0.10942940992055955,3210,67,,,,,,,,,,,,,,,3.5491697754024574,0.0,0.8382416330196758,0.1617583660940426,0.0,3.548774064729747,3.541732737852753,3.5516685548793205,0.002894490149574734,0.009935817026572497,3.5491697791456356,0.00039571441588987476,0.007437041292887638,5.14116,0.0152499999999991,0.0544800000000003,0.9999999999999999,0.0,0.0,0.9999999999999999,0.0,0.0
BB_DEF33,[J-8]x dis,Second pair,observed,137331.59638,0.01649951531246964,0.07497589058249708,1671,67,,,,,,,,,,,,,,,2.2218579416033624,0.0,0.8358963220567623,0.16410367392981182,0.0,2.2200174308343033,2.202610027712123,2.2262395655915026,0.006222134757199562,0.023629537879379946,2.2218579494408046,0.0018405186065016737,0.019247921728682057,2.96349,0.0329200000000001,0.1365,0.9999999999999996,0.0,0.0,0.9971026853944153,0.0,0.0
BB_DEF33,[J-8]x dis,Third pair,observed,89546.42850000001,0.01075843219738387,0.04888768063754302,1269,67,,,,,,,,,,,,,,,1.6989871218509087,0.0,0.9340061699774616,0.06599383235577731,0.0,1.6984443544622567,1.5786924743024415,1.7014766768264147,0.0030323223641577257,0.12278420252397451,1.6989871158169119,0.0005427613546549331,0.12029464151447172,2.48706,0.0198999999999998,0.4103,0.9993642984879078,0.0,0.013350827833407113,0.8968512722983709,0.0,0.0
BB_DEF33,[J-8]x dis,Underpair,observed,78289.4859,0.009405982348287519,0.04274197696177941,726,52,,,,,,,,,,,,,,,1.2419733038203533,0.0,0.9681476437041041,0.03185236084121865,0.0,1.2418813149760348,1.1762806767322018,1.2431607158843367,0.001279400908302555,0.06688003915213475,1.241973295749512,9.198077347773127e-05,0.06569261901730993,1.72638,0.00952999999999982,0.283804,0.9999999999999998,0.0,0.0,0.7544086363709276,0.0,0.0
BB_DEF33,[J-8]x dis,Weak pair,observed,191939.7682,0.023060338829273087,0.10478910489886968,1602,67,,,,,,,,,,,,,,,0.4098666042721555,0.047651870921674826,0.9522490741566052,9.905527820107059e-05,0.0,0.41208228887720716,0.046900496092452636,0.41208854895790914,6.260080702024964e-06,0.3651880528654566,0.4098666044410717,-0.002215684436135416,0.36296610834861914,0.921329,0.0,0.5793841,0.33795358673356984,0.0,0.19421906804199213,0.02970543756236546,0.0,0.0
BB_DEF33,[J-8]x dis,Combo draw,observed,115454.0336,0.013871065694150815,0.06303188209179063,1488,67,,,,,,,,,,,,,,,2.4005594849350347,0.013636357765262435,0.3578880707460721,0.6284755664818433,0.0,2.3915282505536597,2.400776220173468,2.409408771808305,0.017880521254643823,0.008632551634834692,2.400559492079414,0.009031241525752806,-0.0002167280940563246,4.96491,0.0641462,0.0330091,0.958075068760525,0.0,0.0,0.8686058198489816,0.0,0.0
BB_DEF33,[J-8]x dis,OESD,observed,15726.00355,0.0018893790155851164,0.008585577919026303,290,63,,,,,,,,,,,,,,,3.6067095820541892,0.0,0.44989305805220986,0.5501069229674509,0.0,3.5955392840400435,3.6142225060623985,3.6161566268081757,0.02061734276813136,0.001934120745775869,3.6067096549337703,0.011170370893725771,-0.007512851128629721,4.7019,0.0523700000000007,0.0126900000000001,1.0,0.0,0.0,0.996277878240718,0.0,0.0
BB_DEF33,[J-8]x dis,Gutshot,observed,32249.43339,0.0038745637133965915,0.01760650901126711,530,67,,,,,,,,,,,,,,,1.1631557348673436,0.05077232758495605,0.5999480327604634,0.3492796574349358,0.0,1.1591373891665901,1.115472754117506,1.1761398458495056,0.017002456682916375,0.060667091732000515,1.1631557153584902,0.004018326191900968,0.04768296124098511,1.89515,0.0701773,0.1757375,0.8060156653189495,0.00863831921110227,0.0212255078010845,0.684575165492543,0.0,0.0016369496902965588
BB_DEF33,[J-8]x dis,BDFD,observed,330443.71297999995,0.039700704323982115,0.18040503657664209,4038,67,,,,,,,,,,,,,,,0.0329440286237152,0.7343769315585656,0.11642604426419138,0.14919702923030986,0.0,-0.11740612818090393,-0.15570939058192107,0.04161164244062337,0.15901777062152736,0.1973210330225446,0.03294402801843432,0.1503501561993383,0.18865341860035556,0.242233,0.5216846,0.6579266,0.0007227887552953862,0.061902601188959676,0.11112074749088176,0.0,0.0,0.006156293250836114
BB_DEF33,[J-8]x dis,2 overcards + draw,observed,203439.83162,0.02444199809410557,0.11106753986502194,4247,67,,,,,,,,,,,,,,,0.5306302499354405,0.43848578746283645,0.38294415847583735,0.17857004392877157,0.0,0.5210016379253772,0.48527724503313563,0.5398925498465409,0.01889091192116202,0.05461530481340528,0.5306302545468832,0.009628616621504302,0.04535300951374756,2.3521,0.1099606,0.2808304,0.3315587740260829,0.0,0.004767879241130095,0.23871175719762922,0.0,0.0
BB_DEF33,[J-8]x dis,2 overcards,observed,11350.78111,0.0013637239475081978,0.006196934609093159,248,10,,,,,,,,,,,,,,,7.026529459061432e-05,0.6208548395432693,0.377176326601045,0.001968837108952056,0.0,-0.006335553773066371,-0.19586118419973103,0.008450639709336709,0.014786193482403088,0.20431182390906796,7.026511926140969e-05,0.006405818892327789,0.19593144931899267,0.0287125,0.0397099,0.4463751,0.0,0.0,0.008117963786546846,0.0,0.0,0.0
BB_DEF33,[J-8]x dis,A-high,observed,227975.56477,0.027389809926795006,0.12446277076968248,3165,67,,,,,,,,,,,,,,,0.1693459624038493,0.42937766916336756,0.5573252693285353,0.013297052524203287,0.0,0.07369596522407493,-0.05419575883517065,0.17201561417719516,0.09831964895312038,0.22621137301236688,0.16934596242100616,0.09564999719693137,0.22354172125617788,0.812705,0.5230637,0.762599,0.10700835707814528,0.055751999618129953,0.15358967574145782,0.038118616391047355,0.0,0.015442447542795928
BB_DEF33,[J-8]x dis,Air / Nothing,observed,89481.47753,0.010750628752639008,0.04885222079473691,1374,67,,,,,,,,,,,,,,,7.567646311164916e-06,0.9995505798690848,0.0004494030200050945,1.711091102051453e-08,0.0,-0.5254261747590331,-0.7322297570582154,6.918167330813855e-05,0.5254953564323412,0.7322989387315235,7.567646311164923e-06,0.5254337424053442,0.7322373247045265,0.0,0.940155,1.2741558,0.0,0.5248852546523213,0.7533086152651063,0.0,0.01512419036158935,0.20730393230018895
BB_DEF33,[J-8]x con,Two pair+,observed,32089.10159,0.0038553008703298293,0.05357659342960088,474,25,,,,,,,,,,,,,,,14.509801003947759,0.0,0.36957688218969875,0.6304231229080067,0.0,14.496116842778008,14.497496931409394,14.518115134120357,0.02199829134234728,0.020618202710962916,14.50980088448859,0.013684041710579128,0.012303953079194765,21.0934,0.213799999999999,0.105,1.0000000000000002,0.0,0.0032882784114118915,1.0000000000000002,0.0,0.0
BB_DEF33,[J-8]x con,Overpair,observed,11019.529499999999,0.0013239261795105692,0.018398422596878728,204,18,,,,,,,,,,,,,,,3.8011659282990733,0.0,0.8520238839914624,0.14797609339903312,0.0,3.8017710044994204,3.7955703797360867,3.802426506781073,0.0006555022816536528,0.006856127044988602,3.8011660066153916,-0.0006049978840278757,0.005595626879307074,5.28429,0.0044499999999994,0.02122,1.0000000000000007,0.0,0.0,1.0000000000000007,0.0,0.0
BB_DEF33,[J-8]x con,Top pair,observed,64604.49024,0.007761817411775254,0.10786492409602853,1152,25,,,,,,,,,,,,,,,3.442326088585627,0.0,0.7961834595548172,0.20381653148222525,0.0,3.4415387072515866,3.4257721241059014,3.445472457802296,0.003933750550709401,0.019700333696398193,3.4423261262219103,0.0007874189703237001,0.016554002116012493,5.16182,0.0198999999999998,0.113960000000001,1.0000000000000007,0.0,0.0,0.9891494121012978,0.0,0.0
BB_DEF33,[J-8]x con,Second pair,observed,37611.016319999995,0.004518723702681432,0.06279609057296526,555,25,,,,,,,,,,,,,,,1.9838757898808719,0.0,0.8580474735462542,0.14195252701606026,0.0,1.982962648756529,1.9239898912153353,1.9877907804197734,0.0048281316632445654,0.06380088920443668,1.9838757928877628,0.0009131441312340473,0.059885901672426155,2.95476,0.02657,0.25432,0.9965309366040555,0.0,0.0,0.9436338283984989,0.0,0.0
BB_DEF33,[J-8]x con,Third pair,observed,32875.48029,0.003949779255086591,0.05488954673162563,507,25,,,,,,,,,,,,,,,1.7603682607628877,0.0,0.9195163874629773,0.08048360397693828,0.0,1.7598099910500857,1.6534435894920125,1.7630325002757596,0.0032225092256743457,0.10958891078375017,1.7603682691006453,0.0005582780505598516,0.10692467960863568,2.93006,0.0208699999999999,0.356221,0.9907711949050281,0.0,0.004065642199626097,0.879014278577403,0.0,0.0
BB_DEF33,[J-8]x con,Underpair,observed,46653.9113,0.005605169852908327,0.07789428540435378,444,22,,,,,,,,,,,,,,,1.229780085024931,0.0,0.9596863038393071,0.040313701562138884,0.0,1.229795661179602,1.1883062372170066,1.2307539610827873,0.0009582999031851768,0.042447723865780176,1.2297800789388993,-1.558224070286648e-05,0.041473841721892134,1.98322,0.00756000000000023,0.15716,0.9999999999999997,0.0,0.0,0.6485512244715053,0.0,0.0
BB_DEF33,[J-8]x con,Weak pair,observed,39365.677599999995,0.004729535063072592,0.06572570746303485,402,21,,,,,,,,,,,,,,,0.19723790195799526,0.25128108593560444,0.7474161143793445,0.0013027949448785813,0.0,0.20147468757138606,-0.21250868975073123,0.2037569372478956,0.00228224967650957,0.41626562699862674,0.19723790158141366,-0.004236785989972374,0.4097465913321448,0.760121,0.0220909,0.693945,0.11864971174788061,0.0,0.3973357516904522,0.022950307350990448,0.0,0.0
BB_DEF33,[J-8]x con,Combo draw,observed,42061.40242,0.005053409205063357,0.07022654249807468,663,25,,,,,,,,,,,,,,,2.0902631989141396,0.09248107116995818,0.3212503397817575,0.5862685895875577,0.0,2.068363375291573,2.05824261593181,2.102111537987682,0.03374816269610706,0.04386892205587044,2.0902632074473315,0.021899832155756967,0.03202059151552035,5.28932,0.183479999999999,0.3333607,0.8354333445451491,0.0,0.026672156310854653,0.7619312045278211,0.0,0.0
BB_DEF33,[J-8]x con,OESD,observed,5924.823549999999,0.000711829757053216,0.009892201612132282,103,25,,,,,,,,,,,,,,,2.397289457808975,0.012659172037756301,0.4508388442878252,0.5365020348433515,0.0,2.389010307498955,2.373676657806923,2.407082832157315,0.018072524658358822,0.033406174350392275,2.3972894386583614,0.008279131159405173,0.023612780851438628,4.99617,0.0601799999999999,0.2119102,0.8677757078520929,0.0,0.0,0.615903523405351,0.0,0.0
BB_DEF33,[J-8]x con,Gutshot,observed,11494.128410000001,0.0013809462112384376,0.019190822246083174,190,25,,,,,,,,,,,,,,,0.9230763306157502,0.18154214284307357,0.49915558523614,0.3193022382830729,0.0,0.8471416629181252,0.7700653248715977,0.9320889648854043,0.08494730196727887,0.16202364001380626,0.923076333467768,0.07593467054964256,0.15301100859616995,1.96787,0.6003536,0.9114666,0.6298403856095426,0.08425909868532605,0.1266123318001108,0.4669645960567445,0.0,0.047960800535375256
BB_DEF33,[J-8]x con,BDFD,observed,98490.55267,0.011833011664815417,0.16444175859076404,1299,25,,,,,,,,,,,,,,,0.03342738322236964,0.7000870700393469,0.12472649054652035,0.17518643626278774,0.0,-0.1105832064183842,-0.2025308662314513,0.044823232106599165,0.15540643852498326,0.24735409833804994,0.0334273837115662,0.1440105901299503,0.23595824994301698,0.236667,0.6561367,0.90718,0.0,0.10459264031663598,0.19343529986915242,0.0,0.0,0.02338804827015294
BB_DEF33,[J-8]x con,2 overcards + draw,observed,76309.378961,0.0091680851300104,0.1274076358913368,1721,25,,,,,,,,,,,,,,,0.2518271519747489,0.4584094580072775,0.40454533189029657,0.13704520475346976,0.0,0.23570428188235099,0.17216829295295025,0.2602331806993967,0.024528898817045855,0.08806488774644619,0.25182715388900884,0.016122872006657955,0.07965886093605828,1.2997,0.1412222,0.3597433,0.1960122537315431,0.0,0.028220225473209383,0.07539400948263994,0.0,0.0
BB_DEF33,[J-8]x con,2 overcards,observed,6630.68994,0.0007966351013247313,0.011070729982164162,158,5,,,,,,,,,,,,,,,0.007827125149591368,0.7263061985989788,0.2704057307664156,0.0032880599479818235,0.0,-0.019232999454674247,-0.23193993244769753,0.015003669083241584,0.03423666853791583,0.24694360153093894,0.007827125016351223,0.027060124471025467,0.23976705746404858,0.0622341,0.1506016,0.6593468,0.0,0.0,0.12632275488363434,0.0,0.0,0.0
BB_DEF33,[J-8]x con,A-high,observed,64686.085040000005,0.007771620506529158,0.10800115637455802,1056,25,,,,,,,,,,,,,,,0.19215071243684442,0.37307782492361596,0.6201129671254493,0.006809198842244543,0.0,0.10516718608353426,-0.07817879816837074,0.1955265229137303,0.09035933683019597,0.27370532108210116,0.19215071245771956,0.08698352637418523,0.2703295106260904,0.826688,0.4800755,0.8889122,0.12696955110084673,0.045785793005846114,0.19746587851315123,0.03596917634698766,0.006291289691567334,0.03578603185783401
BB_DEF33,[J-8]x con,Air / Nothing,observed,29122.551079999997,0.003498888749192586,0.0486235825103991,506,25,,,,,,,,,,,,,,,1.5445546200071373e-05,0.9987576761514226,0.0012423238485774854,0.0,0.0,-0.44932991027541413,-0.7221298905488363,0.00012292225781478485,0.44945283253322893,0.722252812806651,1.5445546200071404e-05,0.4493453558216142,0.7221453360950363,0.0,0.9950764,1.3958363,0.0,0.3216477301136217,0.6848503771256845,0.0,0.042267505913839744,0.20901629404919558
BB_DEF33,[7-4]x,Two pair+,observed,9362.149080000001,0.0011248024939261511,0.05448626452050506,380,20,,,,,,,,,,,,,,,14.820373687127205,0.0,0.4077871720919242,0.5922128267669668,0.0,14.79172884864249,14.755165939794814,14.842183901554439,0.05045505291195393,0.08701796175963053,14.820373670849813,0.02864482220732895,0.06520773105500555,20.9966,0.276499999999999,0.47333,1.0,0.025914169698310334,0.048741435978073525,1.0,0.0012014164593926759,0.005379301223432344
BB_DEF33,[7-4]x,Overpair,observed,15412.46457,0.0018517093070990107,0.08969816804860495,570,20,,,,,,,,,,,,,,,2.8055585245505226,0.0,0.9125114575711255,0.08748852154155444,0.0,2.8061410024842135,2.787976144570966,2.810044895718668,0.003903893234454973,0.022068751147701737,2.805558585967026,-0.0005824165171872241,0.01758244139605954,5.17171,0.0260500000000001,0.104960000000001,1.0000000000000002,0.0,0.0028849052530214507,1.0000000000000002,0.0,0.0
BB_DEF33,[7-4]x,Top pair,observed,12703.180838,0.0015262061483192373,0.07393055434992914,507,20,,,,,,,,,,,,,,,3.051208449657656,0.0,0.7372878808857789,0.2627121162690819,0.0,3.0503866963858126,3.046812846559404,3.063972950082548,0.013586253696737313,0.017160103523142508,3.0512084643156063,0.000821767929795757,0.004395617756200952,4.24643,0.05023,0.0989800000000001,0.9999999999999996,0.0,0.0,0.9999999999999996,0.0,0.0
BB_DEF33,[7-4]x,Second pair,observed,9082.378725999999,0.0010911898704551088,0.052858044185325415,402,20,,,,,,,,,,,,,,,2.4800742864944665,0.0,0.9199696056733624,0.08003037947298842,0.0,2.4802206994874747,2.3972215147722125,2.4859502462749172,0.005729546787441455,0.08872873150270782,2.4800743129208307,-0.0001463865666449125,0.08285279814862145,3.64711,0.0362200000000001,0.34728,0.9999999999999998,0.0,0.0066774751229417085,0.9939251454201029,0.0,0.0
BB_DEF33,[7-4]x,Third pair,observed,5261.193964,0.000632098895367773,0.030619337885633046,273,20,,,,,,,,,,,,,,,2.35715450662075,0.0,0.9877767046693475,0.01222329533065282,0.0,2.357304700154298,2.12928140005564,2.3577766609419046,0.0004719607876065042,0.22849526088626546,2.3571545066207493,-0.0001501935335485845,0.22787310656511037,3.59473,0.00278999999999985,0.59052,0.998928691844747,0.0,0.10642350212351914,0.9804127360243433,0.0,0.0
BB_DEF33,[7-4]x,Underpair,observed,4806.79312,0.000577505532433058,0.027974795017007337,90,10,,,,,,,,,,,,,,,1.6070248779009355,0.0,0.9312268996896667,0.06877308525268505,0.0,1.6092341414595766,1.5711775502854384,1.6102756121932078,0.0010414707336312478,0.03909806190776939,1.607024918795765,-0.0022092226638115216,0.03584736851032662,2.25862,0.00637000000000043,0.10177,1.0,0.0,0.0,1.0,0.0,0.0
BB_DEF33,[7-4]x,Weak pair,observed,5706.044209999999,0.0006855448148728767,0.033208297746072236,180,16,,,,,,,,,,,,,,,1.1021368253538506,0.010029009810831801,0.9568638452568545,0.033107139868690225,0.0,1.1071216736951979,0.8664624493781965,1.1093608259639713,0.0022391522687736118,0.24289837658577546,1.102136831434695,-0.004984842260502626,0.2356743820564992,1.96465,0.00644999999999962,0.495925,0.9265904338305158,0.0,0.026937646177122774,0.27701907693421124,0.0,0.0
BB_DEF33,[7-4]x,Combo draw,observed,8740.984269999999,0.0010501735042084221,0.050871181075530764,381,19,,,,,,,,,,,,,,,2.547037464448989,0.0006693385424651954,0.3573178057077209,0.6420128574529738,0.0,2.531442156666893,2.552004566884065,2.5627728331876525,0.0313306765207587,0.010768266303588176,2.5470374622795755,0.015595305612681853,-0.004967104604488673,5.20974,0.11607,0.0552049999999999,0.9935639638212052,0.0,0.0,0.9475939566014113,0.0,0.0
BB_DEF33,[7-4]x,OESD,observed,893.745306,0.00010737779761178413,0.005201459914871996,50,18,,,,,,,,,,,,,,,3.714632807107071,0.0,0.37052582870994355,0.6294741658153022,0.0,3.675072156844648,3.73863189683695,3.740788428267214,0.0657162714225656,0.002156531430264094,3.714632820521932,0.03956066367728371,-0.023999076315017794,5.12776,0.33305,0.01234,0.9999999999999999,0.0,0.0,0.9876868052608266,0.0,0.0
BB_DEF33,[7-4]x,Gutshot,observed,2056.2922139999996,0.00024705039310783184,0.01196730371905795,77,16,,,,,,,,,,,,,,,1.2569566575232949,0.013549654324681507,0.45588528083969515,0.5305650579417327,0.0,1.2678590518711426,1.2407129418643883,1.281152406786836,0.013293354915693197,0.04043946492244756,1.256956655870531,-0.010902396000611941,0.01624371400614242,2.09797,0.0642300000000002,0.163146,0.9202403953662979,0.0,0.0004315943006337718,0.6338925037626,0.0,0.0
BB_DEF33,[7-4]x,BDFD,observed,5848.81458,0.0007026977641436611,0.034039199292185025,135,10,,,,,,,,,,,,,,,0.06533407428187257,0.40915240537803654,0.1374722922842751,0.4533753133714747,0.0,0.05506891014275939,0.037406681598029054,0.08770825599700205,0.03263934585424266,0.050301574398973016,0.06533407203984312,0.010265161897083729,0.02792739044181408,0.340937,0.2147457,0.273245,0.0,0.0,0.0039904752802062664,0.0,0.0,0.0
BB_DEF33,[7-4]x,2 overcards + draw,observed,43774.087218,0.0052591773588962385,0.2547584400678661,2375,20,,,,,,,,,,,,,,,0.4393195777555285,0.40814486316129184,0.3802797625522649,0.21157536552266373,0.0,0.4338757466631983,0.3520236253870892,0.46750506159334515,0.03362931493014682,0.11548143620625613,0.43931957669969696,0.005443830036498624,0.08729595131260794,2.26181,0.1841368,0.4104666,0.2623800430332482,0.0,0.01894525523444805,0.1449761936644206,0.0,0.00011937633271428276
BB_DEF33,[7-4]x,2 overcards,observed,24589.258904,0.0029542426106095514,0.1431056965188305,1419,20,,,,,,,,,,,,,,,0.0011331117700928007,0.798569413874422,0.19996821774009646,0.0014623672924775927,0.0,-0.06740569979987036,-0.27610866052460126,0.009308741672796526,0.0767144414726669,0.2854174021973978,0.0011331115400186973,0.06853881133988907,0.27724177206462,0.0591616,0.2922049,0.635358,0.0,0.00030277268741877005,0.11348479654854747,0.0,0.0,0.0
BB_DEF33,[7-4]x,A-high,observed,22025.785946999997,0.0026462576863675795,0.12818667905470532,855,16,,,,,,,,,,,,,,,0.20371338178858825,0.27456475496675875,0.7120424710477874,0.013392757211573396,0.0,0.1847605504167954,0.1126393662187676,0.21073848808273685,0.025977937665941246,0.09809912186396903,0.20371338382201828,0.018952833405222677,0.09107401760325046,0.912983,0.0857584,0.378858,0.1401926921214169,0.005723277721091712,0.027255137294284193,0.036920975349384204,0.0,0.0
BB_DEF33,[7-4]x,Air / Nothing,observed,1562.68376,0.00018774648592392363,0.009094578603875152,36,10,,,,,,,,,,,,,,,-4.6275093868900005e-06,0.9999872359943128,0.0,1.2764005687241543e-05,0.0,-0.30006802879591454,-0.353071713593799,0.0,0.30006802879591454,0.353071713593799,-4.6275093868900005e-06,0.30006340128652764,0.3530670860844121,0.0,0.5078491,0.6051304,0.0,0.07407546745094479,0.10123977995394283,0.0,0.0,0.0
BB_DEF75,ABB,Two pair+,observed,19347.312289999994,0.002964213031987793,0.10110070040824319,270,6,,,,,,,,,,,,,,,8.949058920014219,0.0,0.6174905753479505,0.3825094185428497,0.0,8.947984824399247,8.945604926571628,8.955149924321248,0.007165099921995408,0.009544997749617683,8.949059023262938,0.0010741988636863362,0.0034540966913086113,20.4929,0.0314800000000002,0.02915,1.0,0.0,0.0,1.0,0.0,0.0
BB_DEF75,ABB,Overpair,no_rows,0.0,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
