flop_category,hand_category,boards_present,active_combos,reach_sum,mean_fold_frequency,mean_call_frequency,mean_raise_frequency,policy,bdfd_rule,bdfd_boards_present,no_bdfd_boards_present,bdfd_mean_continue_frequency,no_bdfd_mean_fold_frequency,mean_local_loss_bb,max_combo_loss_bb
K/Qx,2 overcards + BDFD,28,84,3529.308099999999,0.011173178571428572,0.9040503809523809,0.08477640476190475,C,False,0,0,,,0.00021244949074633915,0.00788909320000002
[J-8]x con,Low pocket pair,22,372,2276.6469599999987,0.8153179818181816,0.18468201691919192,0.0,F,False,0,0,,,0.029673794615491633,0.40236700000000003
[J-8]x con,Air,26,2907,122497.03493000029,0.8841578424959967,0.09578561215122786,0.020056541565533523,F,False,25,26,0.18590637555719913,0.9106215185145768,0.006000107203023631,0.4324288974049999
[J-8]x con,Gutshot,26,947,33129.38835899997,0.09453140452411397,0.38497378417822115,0.5204948113143089,R/C,False,26,26,0.909964649803405,0.09591578634573732,0.06442653589682233,1.8331112
[J-8]x con,OESD,24,454,13524.512193999995,0.005078823513235399,0.2746212776303561,0.7202999183787363,R,False,24,24,0.9918049023958334,0.003544006577966607,0.06215477319401408,1.3918709
[J-8]x con,Two pair+,26,386,9745.350190000012,0.0,0.20561084100397792,0.7943891717271165,R,False,18,26,1.0000000442901236,0.0,0.031613652836204945,1.1436199999999999
[J-8]x con,Third pair,26,141,5184.168272999999,0.028741482905982902,0.8066195502136752,0.1646390053418803,C,False,26,26,0.9999999999999999,0.08622444871794871,0.003975318774415358,0.3797485
[J-8]x con,Second pair,26,177,6111.039942000004,0.04038855769230769,0.6844522735042736,0.27515916239316235,C,False,26,26,0.9999999999999999,0.06349618846153846,0.007264441523190566,0.1635845
[J-8]x con,Top pair,26,714,23387.55112900002,0.011417807692307689,0.7984663833744249,0.19011580455644786,C,False,26,26,0.9999999801282055,0.013701369230769228,0.00011052707472043093,0.009957684719999804
[J-8]x con,Overpair,26,600,30330.96130000001,0.0,0.6905384020299147,0.30946159070512824,C,False,0,0,,,0.00014774264086537094,0.007870840370000565
[J-8]x con,2 overcards + BDFD,25,489,26258.991800000007,0.1949333186666666,0.6260634142222221,0.17900327911111108,C/F,False,0,0,,,0.16600666925088553,0.5456419756099999
[J-8]x dis,Low pocket pair,46,582,2613.9863800000003,0.9926512004830917,0.007348799516908212,0.0,F,False,0,0,,,0.00014591755423890688,0.0189084940204
[J-8]x dis,Air,67,8152,322755.0311929999,0.8530988529461925,0.11674060729598651,0.030160535937174344,F,False,67,67,0.24128305127409055,0.8819527245087445,0.008830581759598496,0.64316672118
[J-8]x dis,Gutshot,66,1566,43012.98186700001,0.014643908605341517,0.3379139462496158,0.6474421474036031,R/C,False,66,66,0.9864780327035081,0.01568557242455666,0.026149713963462422,1.7722799500000002
[J-8]x dis,Third pair,67,348,11056.249717,0.0028244519071310118,0.6203561953565504,0.3768193624378109,C/R,False,67,67,0.999999997761194,0.008473355721393036,0.029935616904802613,0.32387162555949994
[J-8]x dis,OESD,53,598,10981.223040999997,0.0,0.29860056172490257,0.7013994180003782,R,False,53,53,0.9999999769392034,0.0,0.014659349617150482,0.4672100000000004
[J-8]x dis,Two pair+,67,684,15846.137721000003,0.0,0.1327074243477915,0.8672925685447224,R,False,31,67,0.9999999838709678,0.0,0.0034279566326955537,0.31110000000000043
[J-8]x dis,Second pair,67,831,19960.60917599999,0.0,0.7295119878109453,0.27048801791044774,C,False,67,67,1.0000000059701497,0.0,0.0005238144643112231,0.19037389242000025
[J-8]x dis,Top pair,67,2157,65054.96099599996,0.0,0.7905166989621488,0.20948330325296594,C,False,67,67,1.0000000037313428,0.0,0.0001540295817397334,0.18637999999999977
[J-8]x dis,Overpair,67,1674,76225.13939999994,0.0,0.6742250431592042,0.3257749601990049,C,False,0,0,,,0.00014453836962223624,0.0075627335299998325
[J-8]x dis,2 overcards + BDFD,67,1260,63424.973299999925,0.07311770794045647,0.7069297566216535,0.21995254132906886,C,False,0,0,,,0.0032285900429569374,0.1865067
[J-8]x dis,Weak pair,57,924,19515.623199999995,0.2655864226120858,0.7295112472709551,0.004902330701754387,C,False,0,0,,,0.011261182196685343,0.46961329999999996
[J-8]x dis,Underpair,48,702,32579.125000000015,0.0012577089699074074,0.9406233990740739,0.05811889560185185,C,False,0,0,,,7.014681515501894e-05,0.00395179373200003
