"board","board_index","decision_node","acting_player","combo","reach_probability","fold_frequency","call_frequency","raise_frequency","ev_fold","ev_call","ev_raise","mixed_ev"
"As Kh Qd","1","BTN_RESPONSE","BTN","2c2d","21.5341","1","0","0","0","-2.340099","-7.033779","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","2c2h","21.5398","1","0","0","0","-2.448059","-7.092598","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","2c2s","21.5581","1","0","0","0","-2.645523","-7.055473","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","2cAc","4.4132","0","0.8702","0.1298","0","1.90266","1.98598","1.913474936"
"As Kh Qd","1","BTN_RESPONSE","BTN","2d2h","21.5751","1","0","0","0","-1.769855","-6.349533","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","2d2s","21.5935","1","0","0","0","-1.96452","-6.309528","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","2dAd","4.43623","0","0.680345","0.319655","0","10.1755","10.4647","10.267944226"
"As Kh Qd","1","BTN_RESPONSE","BTN","2h2s","21.5992","1","0","0","0","-2.070328","-6.371853","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","2hAh","4.43425","0","0.712124","0.287876","0","11.3288","11.589","11.4037053352"
"As Kh Qd","1","BTN_RESPONSE","BTN","3c3d","19.9328","1","0","0","0","-2.651787","-7.442368","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","3c3h","19.9356","1","0","0","0","-2.762794","-7.484131","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","3c3s","19.9815","1","0","0","0","-2.910294","-7.328724","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","3c5c","4.51394","1","0","0","0","-9.978249","-16.476318","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","3cAc","24.5811","0","0.895143","0.104857","0","1.47029","1.47647","1.47093801626"
"As Kh Qd","1","BTN_RESPONSE","BTN","3d3h","19.9669","1","0","0","0","-2.059273","-6.78241","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","3d3s","20.0128","1","0","0","0","-2.204483","-6.635166","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","3d5d","4.52432","1","0","0","0","-5.781197","-9.926975","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","3dAd","24.7093","0","0.770078","0.229922","0","9.76208","9.83313","9.7784159581"
"As Kh Qd","1","BTN_RESPONSE","BTN","3h3s","20.0156","1","0","0","0","-2.311249","-6.672375","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","3h5h","4.52898","1","0","0","0","-5.365974","-9.698372","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","3hAh","24.6983","0","0.794881","0.205119","0","10.8729","10.9718","10.8931862691"
"As Kh Qd","1","BTN_RESPONSE","BTN","3s5s","4.55691","1","0","0","0","-4.114281","-7.76107","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","4c4d","21.342","1","0","0","0","-2.612755","-7.56686","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","4c4h","21.3444","1","0","0","0","-2.734642","-7.604885","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","4c4s","21.4154","1","0","0","0","-2.885506","-7.350971","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","4c5c","29.3885","1","0","0","0","-9.983498","-16.517437","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","4c6c","2.24595","1","0","0","0","-11.773003","-21.050587","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","4cAc","25.198","0","0.888945","0.111055","0","1.4911","1.47647","1.48947526535"
"As Kh Qd","1","BTN_RESPONSE","BTN","4d4h","21.3619","1","0","0","0","-2.0224","-6.93465","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","4d4s","21.4329","1","0","0","0","-2.175137","-6.679028","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","4d5d","29.434","1","0","0","0","-5.727119","-10.048279","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","4d6d","2.24979","1","0","0","0","-8.077972","-14.609386","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","4dAd","25.3294","0","0.789516","0.210484","0","9.78832","9.83629","9.79841691748"
"As Kh Qd","1","BTN_RESPONSE","BTN","4h4s","21.4354","1","0","0","0","-2.2929","-6.720222","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","4h5h","29.4635","1","0","0","0","-5.324581","-9.821678","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","4h6h","2.2534","1","0","0","0","-7.539444","-14.315609","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","4hAh","25.3181","0","0.80417","0.19583","0","10.9011","10.9734","10.915258509"
"As Kh Qd","1","BTN_RESPONSE","BTN","4s5s","29.6755","1","0","0","0","-4.134121","-7.785549","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","4s6s","2.26904","1","0","0","0","-6.550224","-12.323887","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","5c5d","24.9733","1","0","0","0","-2.660507","-7.859337","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","5c5h","24.9955","1","0","0","0","-2.813564","-7.820221","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","5c5s","25.0924","1","0","0","0","-2.967777","-7.505001","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","5c6c","19.8604","1","0","0","0","-11.776928","-21.209427","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","5c7c","2.36252","1","0","0","0","-12.631588","-23.470112","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","5cAc","28.3774","0","0.899012","0.100988","0","1.47209","1.48034","1.472923151"
"As Kh Qd","1","BTN_RESPONSE","BTN","5d5h","25.0137","1","0","0","0","-2.0051","-7.201897","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","5d5s","25.1106","1","0","0","0","-2.162571","-6.890865","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","5d6d","19.8925","1","0","0","0","-7.984943","-14.768414","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","5d7d","2.36907","1","0","0","0","-8.878338","-16.769985","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","5dAd","28.5254","0","0.802522","0.197478","0","9.77587","9.81862","9.7843121845"
"As Kh Qd","1","BTN_RESPONSE","BTN","5h5s","25.1328","1","0","0","0","-2.307873","-6.858475","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","5h6h","19.94","1","0","0","0","-7.495209","-14.387211","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","5h7h","2.37387","1","0","0","0","-8.546436","-16.416279","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","5hAh","28.5127","0","0.812434","0.187566","0","10.875","10.9593","10.8908118138"
"As Kh Qd","1","BTN_RESPONSE","BTN","5s6s","20.0893","1","0","0","0","-6.546448","-12.330055","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","5s7s","2.38657","1","0","0","0","-7.312382","-14.566978","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","6c6d","37.8337","1","0","0","0","-2.561668","-8.559879","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","6c6h","37.8776","1","0","0","0","-2.65062","-8.502819","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","6c6s","38.0125","1","0","0","0","-2.943794","-8.182709","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","6c7c","21.2151","1","0","0","0","-12.76302","-24.008068","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","6c8c","6.3318","1","0","0","0","-13.7803","-24.538361","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","6cKc","3.85685","0.711972","0.288028","0","0","-0.682755","-6.12912","-0.19665255714"
"As Kh Qd","1","BTN_RESPONSE","BTN","6cAc","2.92806","0","0.998392","0.001608","0","2.35995","1.78945","2.359032636"
"As Kh Qd","1","BTN_RESPONSE","BTN","6d6h","37.9277","1","0","0","0","-1.805168","-7.785126","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","6d6s","38.0579","1","0","0","0","-2.083881","-7.492722","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","6d7d","21.2774","1","0","0","0","-9.103512","-17.265953","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","6d8d","6.34992","1","0","0","0","-10.617382","-17.77491","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","6dKd","3.78657","0","0.999868","0.000132","0","3.7188","1.73026","3.71853751272"
"As Kh Qd","1","BTN_RESPONSE","BTN","6dAd","2.94062","0","0.999205","0.000795","0","10.5774","10.2003","10.5771002055"
"As Kh Qd","1","BTN_RESPONSE","BTN","6h6s","38.1098","1","0","0","0","-2.138401","-7.415596","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","6h7h","21.3337","1","0","0","0","-8.650208","-16.837902","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","6h8h","6.37872","1","0","0","0","-9.952114","-17.13073","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","6hAh","2.94111","0","0.999347","0.000653","0","11.7858","11.3901","11.7855416079"
"As Kh Qd","1","BTN_RESPONSE","BTN","6s7s","21.4422","1","0","0","0","-7.423176","-15.024933","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","6s8s","6.4025","1","0","0","0","-8.352489","-15.466782","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","6sKs","3.74778","0","0.999323","0.000677","0","7.44003","5.80281","7.43892160206"
"As Kh Qd","1","BTN_RESPONSE","BTN","7c7d","47.9494","1","0","0","0","-3.288696","-11.80751","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","7c7h","47.993","1","0","0","0","-3.449757","-11.794418","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","7c7s","48.0645","1","0","0","0","-3.543839","-11.672562","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","7c8c","18.5797","1","0","0","0","-14.696384","-26.928181","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","7c9c","2.5858","1","0","0","0","-13.749535","-25.579853","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","7cAc","5.71795","0","1","0","0","2.67351","-0.371098","2.67351"
"As Kh Qd","1","BTN_RESPONSE","BTN","7d7h","48.0897","1","0","0","0","-2.789566","-11.00161","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","7d7s","48.1631","1","0","0","0","-2.895832","-10.882927","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","7d8d","18.6554","1","0","0","0","-11.632534","-19.885693","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","7d9d","2.5485","1","0","0","0","-12.350445","-20.819649","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","7dAd","5.74884","0","1","0","0","11.0264","8.2445","11.0264"
"As Kh Qd","1","BTN_RESPONSE","BTN","7h7s","48.2124","1","0","0","0","-3.048794","-10.860905","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","7h8h","18.7338","1","0","0","0","-11.10495","-19.257904","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","7h9h","2.54892","1","0","0","0","-11.810162","-20.707294","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","7hAh","5.74836","0","1","0","0","12.1741","9.46463","12.1741"
"As Kh Qd","1","BTN_RESPONSE","BTN","7s8s","18.7613","1","0","0","0","-9.070751","-17.83292","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","7s9s","2.52252","1","0","0","0","-11.314926","-20.600769","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","8c8d","50.9628","1","0","0","0","-5.50275","-12.644943","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","8c8h","51.0933","1","0","0","0","-5.568665","-12.417072","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","8c8s","51.0997","1","0","0","0","-5.451332","-12.470253","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","8c9c","17.3386","1","0","0","0","-14.545063","-26.121696","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","8cTc","4.75257","1","0","0","0","-3.097397","-7.42506","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","8cAc","14.4165","0","1","0","0","0.786848","-0.60297","0.786848"
"As Kh Qd","1","BTN_RESPONSE","BTN","8d8h","51.1912","1","0","0","0","-4.916885","-11.629181","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","8d8s","51.1968","1","0","0","0","-4.929745","-11.69138","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","8d9d","17.0859","1","0","0","0","-13.872574","-21.343952","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","8dTd","4.67465","0.047054","0.936723","0.016222","0","0.078648","-0.235607","0.06984937375"
"As Kh Qd","1","BTN_RESPONSE","BTN","8dAd","14.4795","0","1","0","0","8.96266","7.85316","8.96266"
"As Kh Qd","1","BTN_RESPONSE","BTN","8h8s","51.3499","1","0","0","0","-4.922958","-11.417671","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","8h9h","17.1217","1","0","0","0","-13.190216","-21.02409","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","8hTh","4.65235","0.00073","0.974506","0.024765","0","0.359558","0.177708","0.354792366968"
"As Kh Qd","1","BTN_RESPONSE","BTN","8hAh","14.498","0","1","0","0","10.2366","9.20709","10.2366"
"As Kh Qd","1","BTN_RESPONSE","BTN","8s9s","16.9198","1","0","0","0","-12.362701","-21.088573","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","8sTs","4.67647","0","0.991642","0.008359","0","1.87657","0.820366","1.867743067334"
"As Kh Qd","1","BTN_RESPONSE","BTN","9c9d","52.5322","1","0","0","0","-5.801819","-12.779362","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","9c9h","52.4868","1","0","0","0","-5.850864","-12.974903","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","9c9s","51.8559","1","0","0","0","-6.737904","-14.393383","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","9cTc","29.7722","1","0","0","0","-2.608562","-6.052979","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","9cJc","6.44718","1","0","0","0","-3.172726","-5.696552","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","9cKc","15.5185","1","0","0","0","-1.074638","-7.545559","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","9cAc","27.1774","0","0.99941","0.00059","0","1.43359","0.921228","1.43328770642"
"As Kh Qd","1","BTN_RESPONSE","BTN","9d9h","51.714","1","0","0","0","-6.749496","-13.934429","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","9d9s","51.0911","1","0","0","0","-7.718544","-15.386551","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","9dTd","28.9973","0.578917","0.372357","0.048726","0","-0.383602","0.212242","-0.13249518622200002"
"As Kh Qd","1","BTN_RESPONSE","BTN","9dJd","6.23352","0.072479","0.631446","0.296074","0","0.02615","-0.394741","-0.100360233934"
"As Kh Qd","1","BTN_RESPONSE","BTN","9dKd","14.9635","0.000801","0.998524","0.000675","0","0.205067","-1.343788","0.203857264208"
"As Kh Qd","1","BTN_RESPONSE","BTN","9dAd","26.7596","0","0.999862","0.000138","0","7.8092","7.29651","7.80912924878"
"As Kh Qd","1","BTN_RESPONSE","BTN","9h9s","51.0459","1","0","0","0","-7.773556","-15.590237","0"
"As Kh Qd","1","BTN_RESPONSE","BTN","9hTh","28.751","0.418124","0.535805","0.046071","0","-0.321487","0.140991","-0.165758745674"
"As Kh Qd","1","BTN_RESPONSE","BTN","9hJh","6.21668","0.043642","0.771208","0.18515","0","0.170708","-0.070633","0.118573675314"
"As Kh Qd","1","BTN_RESPONSE","BTN","9hAh","26.7137","0","0.999948","5.2E-05","0","9.15536","8.47265","9.15532449908"
"As Kh Qd","1","BTN_RESPONSE","BTN","9sTs","28.5988","0.468728","0.519365","0.011907","0","-0.150482","-0.288136","-0.081585919282"
"As Kh Qd","1","BTN_RESPONSE","BTN","9sJs","6.174","0.228594","0.735236","0.03617","0","-0.490726","-0.492107","-0.378598931526"
"As Kh Qd","1","BTN_RESPONSE","BTN","9sKs","14.605","0","0.99855","0.00145","0","2.83932","1.48593","2.8373575845000003"
"As Kh Qd","1","BTN_RESPONSE","BTN","TcTd","43.5595","0.267367","0.579744","0.152889","0","-0.103565","0.077007","-0.048267664137"
"As Kh Qd","1","BTN_RESPONSE","BTN","TcTh","43.2922","0.250343","0.565114","0.184543","0","-0.019745","0.267326","0.038174966088000008"
"As Kh Qd","1","BTN_RESPONSE","BTN","TcTs","43.3433","0.39394","0.399653","0.206406","0","-0.22588","0.116737","-0.066178402417999993"
"As Kh Qd","1","BTN_RESPONSE","BTN","TcJc","35.985","0","0.467156","0.532844","0","199.126","199.507","199.329013564"
"As Kh Qd","1","BTN_RESPONSE","BTN","TcQc","22.8749","0","0.83374","0.16626","0","4.63133","4.65079","4.6345654196"
"As Kh Qd","1","BTN_RESPONSE","BTN","TcKc","38.0704","0","0.769575","0.230425","0","7.08181","7.32701","7.13831021"
"As Kh Qd","1","BTN_RESPONSE","BTN","TcAc","42.1049","0","1","0","0","23.1102","22.5336","23.1102"
"As Kh Qd","1","BTN_RESPONSE","BTN","TdTh","42.5201","0.298245","0.467558","0.234198","0","-0.005569","0.452942","0.103474280014"
"As Kh Qd","1","BTN_RESPONSE","BTN","TdTs","42.5785","0.397289","0.341575","0.261136","0","-0.228664","0.265358","-0.0088113791120000146"
"As Kh Qd","1","BTN_RESPONSE","BTN","TdJd","34.5872","0","0.413425","0.586575","0","204.417","204.595","204.52141035"
"As Kh Qd","1","BTN_RESPONSE","BTN","TdKd","36.7113","0","0.657362","0.342638","0","13.9823","14.0653","14.010738954"
"As Kh Qd","1","BTN_RESPONSE","BTN","TdAd","41.8975","0","0.91581","0.08419","0","30.7438","30.6666","30.737300532"
"As Kh Qd","1","BTN_RESPONSE","BTN","ThTs","42.1925","0.361078","0.367426","0.271496","0","-0.237923","0.235729","-0.023419615613999991"
"As Kh Qd","1","BTN_RESPONSE","BTN","ThJh","34.2896","0","0.427513","0.572487","0","205.367","205.461","205.42081377799997"
"As Kh Qd","1","BTN_RESPONSE","BTN","ThQh","22.1004","0","0.57412","0.42588","0","12.2027","12.4295","12.299289584"
"As Kh Qd","1","BTN_RESPONSE","BTN","ThAh","41.445","0","0.92338","0.07662","0","31.997","31.9268","31.991621276"
"As Kh Qd","1","BTN_RESPONSE","BTN","TsJs","34.6307","0","0.425087","0.574913","0","205.3","205.35","205.32874565"
"As Kh Qd","1","BTN_RESPONSE","BTN","TsQs","21.9189","0","0.678908","0.321092","0","13.816","13.9766","13.8675673752"
"As Kh Qd","1","BTN_RESPONSE","BTN","TsKs","36.0709","0","0.658302","0.341698","0","16.7174","16.9278","16.7892932592"
"As Kh Qd","1","BTN_RESPONSE","BTN","JcJd","34.5617","0.003809","0.812585","0.183607","0","0.102211","0.594624","0.192232254203"
"As Kh Qd","1","BTN_RESPONSE","BTN","JcJh","34.4144","0.003954","0.846776","0.14927","0","0.154041","0.625029","0.22373630064600003"
"As Kh Qd","1","BTN_RESPONSE","BTN","JcJs","34.6258","0.054352","0.863272","0.082376","0","-0.187489","0.230358","-0.1428780334"
"As Kh Qd","1","BTN_RESPONSE","BTN","JcQc","25.1295","0","0.684089","0.315911","0","4.13436","4.22558","4.16317740142"
"As Kh Qd","1","BTN_RESPONSE","BTN","JcKc","41.8341","0","0.803909","0.196091","0","8.28821","8.50141","8.3300166011999988"
"As Kh Qd","1","BTN_RESPONSE","BTN","JcAc","40.8868","0","0.952928","0.047072","0","26.8135","26.7969","26.812718604800004"
"As Kh Qd","1","BTN_RESPONSE","BTN","JcAd","9.90653","0","0.992495","0.007505","0","28.811","28.7186","28.810306538000003"
"As Kh Qd","1","BTN_RESPONSE","BTN","JcAh","9.9076","0","0.932128","0.067872","0","29.5996","29.6927","29.6059188832"
"As Kh Qd","1","BTN_RESPONSE","BTN","JdJh","33.7184","0.000274","0.744873","0.254853","0","0.508745","0.852068","0.596102500389"
"As Kh Qd","1","BTN_RESPONSE","BTN","JdJs","33.9225","0.018725","0.789401","0.191874","0","0.114975","0.214184","0.131857720791"
"As Kh Qd","1","BTN_RESPONSE","BTN","JdKd","40.2424","0","0.670463","0.329537","0","14.8845","15.0129","14.9268125508"
"As Kh Qd","1","BTN_RESPONSE","BTN","JdAc","9.62639","0","0.887254","0.112746","0","26.3986","26.4138","26.4003137392"
"As Kh Qd","1","BTN_RESPONSE","BTN","JdAd","40.5297","0","0.787952","0.212048","0","33.6766","33.6619","33.6734828944"
"As Kh Qd","1","BTN_RESPONSE","BTN","JdAh","9.66835","0","0.865707","0.134293","0","28.9841","29.1123","29.0013163626"
"As Kh Qd","1","BTN_RESPONSE","BTN","JhJs","33.7671","0.011051","0.845178","0.143771","0","0.162041","0.409214","0.195786594292"
"As Kh Qd","1","BTN_RESPONSE","BTN","JhQh","24.3429","0","0.524563","0.475437","0","12.6447","12.6136","12.6299139093"
"As Kh Qd","1","BTN_RESPONSE","BTN","JhAc","9.61179","0","0.899737","0.100263","0","27.0229","27.0905","27.0296777788"
"As Kh Qd","1","BTN_RESPONSE","BTN","JhAd","9.66256","0","0.973297","0.026703","0","28.8952","28.9097","28.895587193499995"
"As Kh Qd","1","BTN_RESPONSE","BTN","JhAh","40.4392","0","0.829596","0.170404","0","35.6918","35.683","35.6903004448"
"As Kh Qd","1","BTN_RESPONSE","BTN","JsQs","24.1256","0","0.662352","0.337648","0","13.4722","13.538","13.4944172384"
"As Kh Qd","1","BTN_RESPONSE","BTN","JsKs","39.7739","0","0.740864","0.259136","0","17.9762","18.1839","18.0300225472"
"As Kh Qd","1","BTN_RESPONSE","BTN","JsAc","9.67232","0","0.979327","0.020673","0","27.1968","27.1752","27.1963534632"
"As Kh Qd","1","BTN_RESPONSE","BTN","JsAd","9.71761","0","0.998706","0.001294","0","29.1009","28.8458","29.1005699006"
"As Kh Qd","1","BTN_RESPONSE","BTN","JsAh","9.72323","0","0.931172","0.068828","0","29.848","29.9244","29.8532584592"
"As Kh Qd","1","BTN_RESPONSE","BTN","QcQh","14.1895","0","0.558165","0.441835","0","134.621","134.777","134.68992626"
"As Kh Qd","1","BTN_RESPONSE","BTN","QcQs","13.9976","0","0.660352","0.339648","0","132.486","132.445","132.472074432"
"As Kh Qd","1","BTN_RESPONSE","BTN","QcKc","38.1125","0","0.805012","0.194988","0","34.4949","34.5563","34.5068722632"
"As Kh Qd","1","BTN_RESPONSE","BTN","QcKd","18.1247","0","0.754794","0.245206","0","34.6361","34.7154","34.6555448358"
"As Kh Qd","1","BTN_RESPONSE","BTN","QcKs","17.791","0","0.810838","0.189162","0","34.8693","35.0816","34.9094590926"
"As Kh Qd","1","BTN_RESPONSE","BTN","QcAc","9.50946","0","0.530239","0.469761","0","59.4659","59.7599","59.604009734"
"As Kh Qd","1","BTN_RESPONSE","BTN","QcAd","37.4876","0","0.80341","0.19659","0","57.1431","57.0971","57.134056859999987"
"As Kh Qd","1","BTN_RESPONSE","BTN","QcAh","37.3811","0","0.843539","0.156461","0","59.4467","59.4984","59.4547890337"
"As Kh Qd","1","BTN_RESPONSE","BTN","QhQs","13.8823","0","0.638785","0.361215","0","132.554","132.694","132.60457010000002"
"As Kh Qd","1","BTN_RESPONSE","BTN","QhKc","18.3663","0","0.72071","0.27929","0","35.5107","35.6056","35.537204621"
"As Kh Qd","1","BTN_RESPONSE","BTN","QhKd","17.989","0","0.759051","0.240949","0","35.5179","35.6072","35.539416745699995"
"As Kh Qd","1","BTN_RESPONSE","BTN","QhKs","17.6542","0","0.828952","0.171048","0","35.6795","35.849","35.708492636"
"As Kh Qd","1","BTN_RESPONSE","BTN","QhAc","36.8058","0","0.777427","0.222573","0","58.8815","58.9534","58.897502998700006"
"As Kh Qd","1","BTN_RESPONSE","BTN","QhAd","37.0711","0","0.818818","0.181183","0","57.1027","57.2286","57.125568042400005"
"As Kh Qd","1","BTN_RESPONSE","BTN","QhAh","9.54524","0","0.317679","0.682321","0","67.4945","67.3429","67.3910601364"
"As Kh Qd","1","BTN_RESPONSE","BTN","QsKc","18.0482","0","0.783884","0.216116","0","35.3544","35.5711","35.4012323372"
"As Kh Qd","1","BTN_RESPONSE","BTN","QsKd","17.687","0","0.811023","0.188977","0","35.1752","35.4362","35.224522997"
"As Kh Qd","1","BTN_RESPONSE","BTN","QsKs","36.1685","0","0.785453","0.214547","0","44.1642","44.1738","44.166259651199994"
"As Kh Qd","1","BTN_RESPONSE","BTN","QsAc","36.4419","0","0.746157","0.253843","0","56.7536","56.7562","56.754259991799991"
"As Kh Qd","1","BTN_RESPONSE","BTN","QsAd","36.6987","0","0.790643","0.209357","0","55.0634","55.1439","55.080253238500006"
"As Kh Qd","1","BTN_RESPONSE","BTN","QsAh","36.5714","0","0.819786","0.180214","0","57.3845","57.5023","57.4057292092"
"As Kh Qd","1","BTN_RESPONSE","BTN","KcAd","11.1553","0","0.450866","0.549134","0","116.245","116.216","116.229075114"
"As Kh Qd","1","BTN_RESPONSE","BTN","KcAh","11.2047","0","0.581121","0.418879","0","116.444","116.403","116.426825961"
"As Kh Qd","1","BTN_RESPONSE","BTN","KdAc","10.8671","0","0.375448","0.624553","0","118.479","118.582","118.543447438"
"As Kh Qd","1","BTN_RESPONSE","BTN","KdAh","10.9228","0","0.658824","0.341176","0","117.331","117.292","117.317694136"
"As Kh Qd","1","BTN_RESPONSE","BTN","KsAc","10.7227","0","0.442956","0.557044","0","114.915","114.869","114.889375976"
"As Kh Qd","1","BTN_RESPONSE","BTN","KsAd","10.7298","0","0.557558","0.442442","0","113.451","113.458","113.454097094"
"As Kh Qd","1","BTN_RESPONSE","BTN","KsAh","10.7733","0","0.660399","0.339601","0","113.888","113.962","113.913130474"
"As Kh Jd","2","BTN_RESPONSE","BTN","2c2d","37.5325","1","0","0","0","-0.952118","-6.035728","0"
"As Kh Jd","2","BTN_RESPONSE","BTN","2c2h","37.5497","1","0","0","0","-0.795689","-5.916523","0"
"As Kh Jd","2","BTN_RESPONSE","BTN","2c2s","37.6351","1","0","0","0","-1.001442","-5.915844","0"
"As Kh Jd","2","BTN_RESPONSE","BTN","2cAc","7.83554","0","0.845787","0.154213","0","5.05248","5.09993","5.0597974068500005"
"As Kh Jd","2","BTN_RESPONSE","BTN","2d2h","37.5716","0.984478","0.015522","0","0","-0.416111","-5.350128","-0.006458874942"
"As Kh Jd","2","BTN_RESPONSE","BTN","2d2s","37.6542","0.999996","4E-06","0","0","-0.62545","-5.362526","-2.5018E-06"
"As Kh Jd","2","BTN_RESPONSE","BTN","2dAd","7.7953","0","0.670425","0.329575","0","14.6908","14.8157","14.7319639175"
"As Kh Jd","2","BTN_RESPONSE","BTN","2h2s","37.6723","0.994212","0.005788","0","0","-0.465607","-5.245464","-0.0026949333159999997"
"As Kh Jd","2","BTN_RESPONSE","BTN","2hAh","7.81063","0","0.62022","0.37978","0","14.5658","14.8061","14.657061134"
"As Kh Jd","2","BTN_RESPONSE","BTN","3c3d","34.7427","1","0","0","0","-1.264664","-6.48101","0"
"As Kh Jd","2","BTN_RESPONSE","BTN","3c3h","34.7504","1","0","0","0","-0.967377","-6.323536","0"
"As Kh Jd","2","BTN_RESPONSE","BTN","3c3s","34.8764","1","0","0","0","-1.268528","-6.293915","0"
"As Kh Jd","2","BTN_RESPONSE","BTN","3c5c","7.86337","1","0","0","0","-7.85194","-15.089622","0"
"As Kh Jd","2","BTN_RESPONSE","BTN","3cAc","43.6305","0","0.908667","0.091333","0","4.55123","4.49904","4.54646333073"
"As Kh Jd","2","BTN_RESPONSE","BTN","3d3h","34.7671","0.99944","0.00056","0","0","-0.551659","-5.725994","-0.00030892904"
"As Kh Jd","2","BTN_RESPONSE","BTN","3d3s","34.8933","1","0","0","0","-0.856121","-5.715065","0"
"As Kh Jd","2","BTN_RESPONSE","BTN","3d5d","7.86851","1","0","0","0","-3.912682","-7.839581","0"
